District,Region,Date,Temperature
Kween,Eastern,2010-06-30,295.10434
Kween,Eastern,2010-07-31,294.21472
Kween,Eastern,2010-08-31,294.0286
Kween,Eastern,2010-09-30,294.64914
Kween,Eastern,2010-10-31,295.46472
Kween,Eastern,2010-11-30,296.6012
Kween,Eastern,2010-12-31,296.90668
Kween,Eastern,2011-01-31,297.74545
Kween,Eastern,2011-02-28,298.13046
Kween,Eastern,2011-03-31,297.7862
Kween,Eastern,2011-04-30,297.93158
Kween,Eastern,2011-05-31,296.2919
Kween,Eastern,2011-06-30,295.22363
Kween,Eastern,2011-07-31,295.141
Kween,Eastern,2011-08-31,294.21805
Kween,Eastern,2011-09-30,294.4723
Kween,Eastern,2011-10-31,295.6045
Kween,Eastern,2011-11-30,294.55472
Kween,Eastern,2011-12-31,295.59607
Kween,Eastern,2012-01-31,297.0624
Kween,Eastern,2012-02-29,298.04562
Kween,Eastern,2012-03-31,298.85587
Kween,Eastern,2012-04-30,296.25305
Kween,Eastern,2012-05-31,295.23428
Kween,Eastern,2012-06-30,295.08508
Kween,Eastern,2012-07-31,294.6537
Kween,Eastern,2012-08-31,294.31442
Kween,Eastern,2012-09-30,294.319
Kween,Eastern,2012-10-31,295.43835
Kween,Eastern,2012-11-30,295.279
Kween,Eastern,2012-12-31,295.88834
Kween,Eastern,2013-01-31,296.8701
Kween,Eastern,2013-02-28,298.06683
Kween,Eastern,2013-03-31,297.95093
Kween,Eastern,2013-04-30,296.18542
Kween,Eastern,2013-05-31,295.39633
Kween,Eastern,2013-06-30,295.97906
Kween,Eastern,2013-07-31,295.5494
Kween,Eastern,2013-08-31,293.86923
Kween,Eastern,2013-09-30,294.52576
Kween,Eastern,2013-10-31,295.1046
Kween,Eastern,2013-11-30,295.3638
Kween,Eastern,2013-12-31,296.22284
Kween,Eastern,2014-01-31,297.93066
Kween,Eastern,2014-02-28,297.82547
Kween,Eastern,2014-03-31,297.63925
Kween,Eastern,2014-04-30,297.55847
Kween,Eastern,2014-05-31,295.76495
Kween,Eastern,2014-06-30,295.09296
Kween,Eastern,2014-07-31,295.2483
Kween,Eastern,2014-08-31,294.0265
Kween,Eastern,2014-09-30,294.92145
Kween,Eastern,2014-10-31,294.93228
Kween,Eastern,2014-11-30,295.53226
Kween,Eastern,2014-12-31,296.03964
Kween,Eastern,2015-01-31,297.60678
Kween,Eastern,2015-02-28,298.90262
Kween,Eastern,2015-03-31,299.14844
Kween,Eastern,2015-04-30,295.60535
Kween,Eastern,2015-05-31,295.47397
Kween,Eastern,2015-06-30,295.0303
Kween,Eastern,2015-07-31,295.94016
Kween,Eastern,2015-08-31,296.427
Kween,Eastern,2015-09-30,297.51657
Kween,Eastern,2015-10-31,297.35583
Kween,Eastern,2015-11-30,295.3643
Kween,Eastern,2015-12-31,296.82217
Kween,Eastern,2016-01-31,297.9787
Kween,Eastern,2016-02-29,299.5409
Kween,Eastern,2016-03-31,299.97952
Kween,Eastern,2016-04-30,296.916
Kween,Eastern,2016-05-31,295.9515
Kween,Eastern,2016-06-30,296.4282
Kween,Eastern,2016-07-31,295.34946
Kween,Eastern,2016-08-31,295.00943
Kween,Eastern,2016-09-30,295.7336
Kween,Eastern,2016-10-31,296.97043
Kween,Eastern,2016-11-30,297.7658
Kween,Eastern,2016-12-31,298.19144
Kween,Eastern,2017-01-31,298.669
Kween,Eastern,2017-02-28,298.73392
Kween,Eastern,2017-03-31,298.87228
Kween,Eastern,2017-04-30,298.4657
Kween,Eastern,2017-05-31,295.9741
Kween,Eastern,2017-06-30,296.98837
Kween,Eastern,2017-07-31,295.0267
Kween,Eastern,2017-08-31,294.7437
Kween,Eastern,2017-09-30,294.7747
Kween,Eastern,2017-10-31,296.12308
Kween,Eastern,2017-11-30,295.92432
Kween,Eastern,2017-12-31,297.8687
Kween,Eastern,2018-01-31,297.90598
Kween,Eastern,2018-02-28,299.29935
Kween,Eastern,2018-03-31,296.72766
Kween,Eastern,2018-04-30,294.76196
Kween,Eastern,2018-05-31,294.87546
Kween,Eastern,2018-06-30,294.0503
Kween,Eastern,2018-07-31,294.09714
Kween,Eastern,2018-08-31,294.7426
Kween,Eastern,2018-09-30,295.94547
Kween,Eastern,2018-10-31,296.4186
Kween,Eastern,2018-11-30,297.6939
Kween,Eastern,2018-12-31,297.40244
Kween,Eastern,2019-01-31,298.5749
Kween,Eastern,2019-02-28,299.39902
Kween,Eastern,2019-03-31,299.449
Kween,Eastern,2019-04-30,299.07843
Kween,Eastern,2019-05-31,296.79117
Kween,Eastern,2019-06-30,294.6181
Kween,Eastern,2019-07-31,294.36823
Kween,Eastern,2019-08-31,294.2209
Kween,Eastern,2019-09-30,294.66656
Kween,Eastern,2019-10-31,294.7114
Kween,Eastern,2019-11-30,295.50974
Kween,Eastern,2019-12-31,295.1136
Kween,Eastern,2020-01-31,296.81885
Kween,Eastern,2020-02-29,297.4589
Kween,Eastern,2020-03-31,296.98172
Kween,Eastern,2020-04-30,296.12482
Kween,Eastern,2020-05-31,294.9419
Kween,Eastern,2020-06-30,294.54034
Kween,Eastern,2020-07-31,293.7561
Kween,Eastern,2020-08-31,294.08368
Kween,Eastern,2020-09-30,294.1937
Kween,Eastern,2020-10-31,294.56302
Kween,Eastern,2020-11-30,295.27695
Kween,Eastern,2020-12-31,296.13934
Kween,Eastern,2021-01-31,296.92664
Kween,Eastern,2021-02-28,297.7707
Kween,Eastern,2021-03-31,298.67123
Kween,Eastern,2021-04-30,297.1485
Kween,Eastern,2021-05-31,295.49545
Kween,Eastern,2021-06-30,296.49463
Kween,Eastern,2021-07-31,294.9115
Kween,Eastern,2021-08-31,294.73172
Kween,Eastern,2021-09-30,294.7156
Kween,Eastern,2021-10-31,295.92377
Kween,Eastern,2021-11-30,297.562
Kween,Eastern,2021-12-31,298.27167
Kween,Eastern,2022-01-31,297.9013
Kween,Eastern,2022-02-28,298.3139
Kween,Eastern,2022-03-31,299.20306
Kween,Eastern,2022-04-30,297.53442
Kween,Eastern,2022-05-31,296.2572
Kween,Eastern,2022-06-30,295.11444
Kween,Eastern,2022-07-31,295.44803
Kween,Eastern,2022-08-31,294.37125
Kween,Eastern,2022-09-30,295.09763
Kween,Eastern,2022-10-31,296.42526
Kween,Eastern,2022-11-30,297.44302
Kween,Eastern,2022-12-31,297.46243
Kween,Eastern,2023-01-31,298.1901
Kween,Eastern,2023-02-28,299.6172
Kween,Eastern,2023-03-31,297.13782
Kween,Eastern,2023-04-30,296.94284
Kween,Eastern,2023-05-31,297.37656
Kween,Eastern,2023-06-30,297.06985
Kween,Eastern,2023-07-31,296.92838
Kween,Eastern,2023-08-31,297.2052
Kween,Eastern,2023-09-30,296.90268
Kween,Eastern,2023-10-31,297.54297
Kween,Eastern,2023-11-30,296.1524
Kween,Eastern,2023-12-31,298.10992
Kween,Eastern,2024-01-31,298.0173
Kween,Eastern,2024-02-29,299.14337
Kween,Eastern,2024-03-31,300.04517
Kween,Eastern,2024-04-30,297.11417
Kween,Eastern,2024-05-31,297.08948
Kween,Eastern,2024-06-30,297.52063
Kween,Eastern,2024-07-31,295.77826
Kween,Eastern,2024-08-31,295.3074
Kween,Eastern,2024-09-30,296.2003
Kween,Eastern,2024-10-31,296.7299
Kween,Eastern,2024-11-30,297.23148
Kween,Eastern,2024-12-31,298.03656
Kween,Eastern,2025-01-31,298.07382
Kween,Eastern,2025-02-28,299.82983
Kween,Eastern,2025-03-31,298.72852
Kween,Eastern,2025-04-30,297.0449
Kween,Eastern,2025-05-31,296.72784
Kween,Eastern,2025-06-30,297.19644
Kween,Eastern,2025-07-31,296.20264
Kween,Eastern,2025-08-31,295.5124
Kween,Eastern,2025-09-30,296.1221
Kween,Eastern,2025-10-31,296.08655
Kyankwanzi,Central,1981-01-31,296.5828
Kyankwanzi,Central,1981-02-28,297.95108
Kyankwanzi,Central,1981-03-31,296.05118
Kyankwanzi,Central,1981-04-30,295.55637
Kyankwanzi,Central,1981-05-31,295.10178
Kyankwanzi,Central,1981-06-30,295.10474
Kyankwanzi,Central,1981-07-31,294.68616
Kyankwanzi,Central,1981-08-31,294.44897
Kyankwanzi,Central,1981-09-30,294.35498
Kyankwanzi,Central,1981-10-31,294.81375
Kyankwanzi,Central,1981-11-30,294.7872
Kyankwanzi,Central,1981-12-31,295.2434
Kyankwanzi,Central,1982-01-31,295.97412
Kyankwanzi,Central,1982-02-28,297.7224
Kyankwanzi,Central,1982-03-31,297.04224
Kyankwanzi,Central,1982-04-30,295.45074
Kyankwanzi,Central,1982-05-31,294.80368
Kyankwanzi,Central,1982-06-30,294.71603
Kyankwanzi,Central,1982-07-31,294.38242
Kyankwanzi,Central,1982-08-31,294.40854
Kyankwanzi,Central,1982-09-30,294.6948
Kyankwanzi,Central,1982-10-31,294.17227
Kyankwanzi,Central,1982-11-30,294.41663
Kyankwanzi,Central,1982-12-31,295.02637
Kyankwanzi,Central,1983-01-31,296.58365
Kyankwanzi,Central,1983-02-28,298.58432
Kyankwanzi,Central,1983-03-31,298.32352
Kyankwanzi,Central,1983-04-30,296.11362
Kyankwanzi,Central,1983-05-31,295.5518
Kyankwanzi,Central,1983-06-30,295.07828
Kyankwanzi,Central,1983-07-31,294.85773
Kyankwanzi,Central,1983-08-31,294.72192
Kyankwanzi,Central,1983-09-30,294.6641
Kyankwanzi,Central,1983-10-31,294.29916
Kyankwanzi,Central,1983-11-30,294.3582
Kyankwanzi,Central,1983-12-31,294.66837
Kyankwanzi,Central,1984-01-31,296.1273
Kyankwanzi,Central,1984-02-29,297.671
Kyankwanzi,Central,1984-03-31,296.73816
Kyankwanzi,Central,1984-04-30,295.2863
Kyankwanzi,Central,1984-05-31,294.77106
Kyankwanzi,Central,1984-06-30,294.41122
Kyankwanzi,Central,1984-07-31,293.87607
Kyankwanzi,Central,1984-08-31,294.32394
Kyankwanzi,Central,1984-09-30,294.6273
Kyankwanzi,Central,1984-10-31,294.42603
Kyankwanzi,Central,1984-11-30,294.04532
Kyankwanzi,Central,1984-12-31,294.7383
Kyankwanzi,Central,1985-01-31,295.95108
Kyankwanzi,Central,1985-02-28,296.58676
Kyankwanzi,Central,1985-03-31,296.6944
Kyankwanzi,Central,1985-04-30,294.76315
Kyankwanzi,Central,1985-05-31,294.4448
Kyankwanzi,Central,1985-06-30,294.1117
Kyankwanzi,Central,1985-07-31,293.39465
Kyankwanzi,Central,1985-08-31,293.8945
Kyankwanzi,Central,1985-09-30,294.14035
Kyankwanzi,Central,1985-10-31,294.519
Kyankwanzi,Central,1985-11-30,294.5553
Kyankwanzi,Central,1985-12-31,295.21707
Kyankwanzi,Central,1986-01-31,296.6631
Kyankwanzi,Central,1986-02-28,296.52988
Kyankwanzi,Central,1986-03-31,295.8556
Kyankwanzi,Central,1986-04-30,294.96402
Kyankwanzi,Central,1986-05-31,294.70822
Kyankwanzi,Central,1986-06-30,294.31885
Kyankwanzi,Central,1986-07-31,294.0436
Kyankwanzi,Central,1986-08-31,294.56934
Kyankwanzi,Central,1986-09-30,294.58218
Kyankwanzi,Central,1986-10-31,294.77438
Kyankwanzi,Central,1986-11-30,294.42
Kyankwanzi,Central,1986-12-31,295.22598
Kyankwanzi,Central,1987-01-31,296.55673
Kyankwanzi,Central,1987-02-28,296.69653
Kyankwanzi,Central,1987-03-31,296.15198
Kyankwanzi,Central,1987-04-30,295.66397
Kyankwanzi,Central,1987-05-31,295.152
Kyankwanzi,Central,1987-06-30,294.68103
Kyankwanzi,Central,1987-07-31,294.97433
Kyankwanzi,Central,1987-08-31,294.7954
Kyankwanzi,Central,1987-09-30,295.1907
Kyankwanzi,Central,1987-10-31,295.22745
Kyankwanzi,Central,1987-11-30,294.9163
Kyankwanzi,Central,1987-12-31,296.18808
Kyankwanzi,Central,2000-01-31,296.17148
Kyankwanzi,Central,2000-02-29,297.25143
Kyankwanzi,Central,2000-03-31,296.81717
Kyankwanzi,Central,2000-04-30,295.72498
Kyankwanzi,Central,2000-05-31,295.3677
Kyankwanzi,Central,2000-06-30,294.80234
Kyankwanzi,Central,2000-07-31,294.54385
Kyankwanzi,Central,2000-08-31,294.49466
Kyankwanzi,Central,2000-09-30,294.6388
Kyankwanzi,Central,2000-10-31,294.6475
Kyankwanzi,Central,2000-11-30,294.96725
Kyankwanzi,Central,2000-12-31,295.67334
Kyankwanzi,Central,2001-01-31,295.81348
Kyankwanzi,Central,2001-02-28,297.75363
Kyankwanzi,Central,2001-03-31,296.21695
Kyankwanzi,Central,2001-04-30,295.33456
Kyankwanzi,Central,2001-05-31,294.82104
Kyankwanzi,Central,2001-06-30,294.23816
Kyankwanzi,Central,2001-07-31,294.49863
Kyankwanzi,Central,2001-08-31,295.1876
Kyankwanzi,Central,2001-09-30,295.12808
Kyankwanzi,Central,2001-10-31,295.37888
Kyankwanzi,Central,2001-11-30,294.98108
Kyankwanzi,Central,2001-12-31,296.16434
Kyankwanzi,Central,2002-01-31,296.8044
Kyankwanzi,Central,2002-02-28,298.51743
Kyankwanzi,Central,2002-03-31,295.94345
Kyankwanzi,Central,2002-04-30,295.73325
Kyankwanzi,Central,2002-05-31,295.43246
Kyankwanzi,Central,2002-06-30,295.4358
Kyankwanzi,Central,2002-07-31,296.3356
Kyankwanzi,Central,2002-08-31,295.5716
Kyankwanzi,Central,2002-09-30,295.5076
Kyankwanzi,Central,2002-10-31,295.1831
Kyankwanzi,Central,2002-11-30,295.26315
Kyankwanzi,Central,2002-12-31,295.67947
Kyankwanzi,Central,2003-01-31,297.0505
Kyankwanzi,Central,2003-02-28,298.91766
Kyankwanzi,Central,2003-03-31,298.10025
Kyankwanzi,Central,2003-04-30,296.41403
Kyankwanzi,Central,2003-05-31,295.95288
Kyankwanzi,Central,2003-06-30,295.19504
Kyankwanzi,Central,2003-07-31,295.39758
Kyankwanzi,Central,2003-08-31,295.62634
Kyankwanzi,Central,2003-09-30,295.23914
Kyankwanzi,Central,2003-10-31,295.6942
Kyankwanzi,Central,2003-11-30,295.46008
Kyankwanzi,Central,2003-12-31,295.67606
Kyankwanzi,Central,2004-01-31,297.58328
Kyankwanzi,Central,2004-02-29,298.5217
Kyankwanzi,Central,2004-03-31,298.26367
Kyankwanzi,Central,2004-04-30,295.60098
Kyankwanzi,Central,2004-05-31,295.55573
Kyankwanzi,Central,2004-06-30,295.1744
Kyankwanzi,Central,2004-07-31,295.6108
Kyankwanzi,Central,2004-08-31,295.54843
Kyankwanzi,Central,2004-09-30,295.23227
Kyankwanzi,Central,2004-10-31,295.54697
Kyankwanzi,Central,2004-11-30,295.5906
Kyankwanzi,Central,2004-12-31,296.57138
Kyankwanzi,Central,2005-01-31,298.34085
Kyankwanzi,Central,2005-02-28,299.72348
Kyankwanzi,Central,2005-03-31,297.33835
Kyankwanzi,Central,2005-04-30,296.7367
Kyankwanzi,Central,2005-05-31,295.67294
Kyankwanzi,Central,2005-06-30,295.63513
Kyankwanzi,Central,2005-07-31,295.6122
Kyankwanzi,Central,2005-08-31,295.6255
Kyankwanzi,Central,2005-09-30,295.71713
Kyankwanzi,Central,2005-10-31,295.3721
Kyankwanzi,Central,2005-11-30,296.15964
Kyankwanzi,Central,2005-12-31,297.50647
Kyankwanzi,Central,2006-01-31,298.65085
Kyankwanzi,Central,2006-02-28,298.58432
Kyankwanzi,Central,2006-03-31,296.65173
Kyankwanzi,Central,2006-04-30,295.75208
Kyankwanzi,Central,2006-05-31,295.26334
Kyankwanzi,Central,2006-06-30,295.40366
Kyankwanzi,Central,2006-07-31,295.96115
Kyankwanzi,Central,2006-08-31,295.94733
Kyankwanzi,Central,2006-09-30,295.51932
Kyankwanzi,Central,2006-10-31,295.74075
Kyankwanzi,Central,2006-11-30,294.88864
Kyankwanzi,Central,2006-12-31,295.59702
Kyankwanzi,Central,2007-01-31,297.22586
Kyankwanzi,Central,2007-02-28,297.43542
Kyankwanzi,Central,2007-03-31,297.6987
Kyankwanzi,Central,2007-04-30,297.04062
Kyankwanzi,Central,2007-05-31,296.12753
Kyankwanzi,Central,2007-06-30,295.56564
Kyankwanzi,Central,2007-07-31,294.88577
Kyankwanzi,Central,2007-08-31,294.60336
Kyankwanzi,Central,2007-09-30,295.08652
Kyankwanzi,Central,2007-10-31,295.29736
Kyankwanzi,Central,2007-11-30,295.63693
Kyankwanzi,Central,2007-12-31,296.78592
Kyankwanzi,Central,2008-01-31,296.912
Kyankwanzi,Central,2008-02-29,296.64713
Kyankwanzi,Central,2008-03-31,296.49405
Kyankwanzi,Central,2008-04-30,295.3456
Kyankwanzi,Central,2008-05-31,295.51114
Kyankwanzi,Central,2008-06-30,294.92578
Kyankwanzi,Central,2008-07-31,294.90564
Kyankwanzi,Central,2008-08-31,295.09293
Kyankwanzi,Central,2008-09-30,295.58414
Kyankwanzi,Central,2008-10-31,295.29068
Kyankwanzi,Central,2008-11-30,296.11005
Kyankwanzi,Central,2008-12-31,297.00443
Kyankwanzi,Central,2009-01-31,297.83984
Kyankwanzi,Central,2009-02-28,298.29218
Kyankwanzi,Central,2009-03-31,298.92752
Kyankwanzi,Central,2009-04-30,296.26328
Kyankwanzi,Central,2009-05-31,296.36856
Kyankwanzi,Central,2009-06-30,296.64844
Kyankwanzi,Central,2009-07-31,296.9277
Kyankwanzi,Central,2009-08-31,296.29837
Kyankwanzi,Central,2009-09-30,295.8387
Kyankwanzi,Central,2009-10-31,295.50732
Kyankwanzi,Central,2009-11-30,295.8507
Kyankwanzi,Central,2009-12-31,295.96225
Kyankwanzi,Central,2010-01-31,297.3949
Kyankwanzi,Central,2010-02-28,297.61172
Kyankwanzi,Central,2010-03-31,296.76428
Kyankwanzi,Central,2010-04-30,296.48773
Kyankwanzi,Central,2010-05-31,295.82303
Kyankwanzi,Central,2010-06-30,295.69522
Kyankwanzi,Central,2010-07-31,295.52017
Kyankwanzi,Central,2010-08-31,295.8551
Kyankwanzi,Central,2010-09-30,295.42737
Kyankwanzi,Central,2010-10-31,295.26974
Kyankwanzi,Central,2010-11-30,295.70227
Kyankwanzi,Central,2010-12-31,295.7715
Kyankwanzi,Central,2011-01-31,297.51443
Kyankwanzi,Central,2011-02-28,298.79703
Kyankwanzi,Central,2011-03-31,297.3328
Kyankwanzi,Central,2011-04-30,296.42978
Kyankwanzi,Central,2011-05-31,295.67593
Kyankwanzi,Central,2011-06-30,295.9849
Kyankwanzi,Central,2011-07-31,296.6935
Kyankwanzi,Central,2011-08-31,295.38528
Kyankwanzi,Central,2011-09-30,294.98932
Kyankwanzi,Central,2011-10-31,294.99573
Kyankwanzi,Central,2011-11-30,295.02005
Kyankwanzi,Central,2011-12-31,295.9487
Kyankwanzi,Central,2012-01-31,297.8844
Kyankwanzi,Central,2012-02-29,298.99182
Kyankwanzi,Central,2012-03-31,299.70767
Kyankwanzi,Central,2012-04-30,296.20535
Kyankwanzi,Central,2012-05-31,295.57382
Kyankwanzi,Central,2012-06-30,295.29355
Kyankwanzi,Central,2012-07-31,295.1787
Kyankwanzi,Central,2012-08-31,294.93448
Kyankwanzi,Central,2012-09-30,295.01337
Kyankwanzi,Central,2012-10-31,295.6174
Kyankwanzi,Central,2012-11-30,295.35342
Kyankwanzi,Central,2012-12-31,295.76743
Kyankwanzi,Central,2013-01-31,297.68225
Kyankwanzi,Central,2013-02-28,298.09763
Kyankwanzi,Central,2013-03-31,297.3008
Kyankwanzi,Central,2013-04-30,296.11792
Kyankwanzi,Central,2013-05-31,295.67325
Kyankwanzi,Central,2013-06-30,296.62744
Kyankwanzi,Central,2013-07-31,296.67603
Kyankwanzi,Central,2013-08-31,295.10522
Kyankwanzi,Central,2013-09-30,295.43475
Kyankwanzi,Central,2013-10-31,295.41208
Kyankwanzi,Central,2013-11-30,295.48587
Kyankwanzi,Central,2013-12-31,297.00143
Kyankwanzi,Central,2014-01-31,298.70163
Kyankwanzi,Central,2014-02-28,299.4374
Kyankwanzi,Central,2014-03-31,298.52054
Kyankwanzi,Central,2014-04-30,296.24426
Kyankwanzi,Central,2014-05-31,296.21048
Kyankwanzi,Central,2014-06-30,296.4899
Kyankwanzi,Central,2014-07-31,296.6409
Kyankwanzi,Central,2014-08-31,294.9773
Kyankwanzi,Central,2014-09-30,295.35696
Kyankwanzi,Central,2014-10-31,295.55
Kyankwanzi,Central,2014-11-30,295.91687
