District,Region,Date,Surface_Pressure_Pa
Rakai,Central,2015-12-31,87226.64
Rakai,Central,2016-01-31,87165.99
Rakai,Central,2016-02-29,87087.2
Rakai,Central,2016-03-31,87081.46
Rakai,Central,2016-04-30,87133.99
Rakai,Central,2016-05-31,87276.914
Rakai,Central,2016-06-30,87346.75
Rakai,Central,2016-07-31,87246.99
Rakai,Central,2016-08-31,87250.19
Rakai,Central,2016-09-30,87199.34
Rakai,Central,2016-10-31,87069.05
Rakai,Central,2016-11-30,87095.7
Rakai,Central,2016-12-31,87065.5
Rakai,Central,2017-01-31,87019.266
Rakai,Central,2017-02-28,87035.53
Rakai,Central,2017-03-31,87037.13
Rakai,Central,2017-04-30,87094.56
Rakai,Central,2017-05-31,87222.17
Rakai,Central,2017-06-30,87203.69
Rakai,Central,2017-07-31,87282.586
Rakai,Central,2017-08-31,87192.88
Rakai,Central,2017-09-30,87189.56
Rakai,Central,2017-10-31,87086.36
Rakai,Central,2017-11-30,87071.19
Rakai,Central,2017-12-31,87045.66
Rakai,Central,2018-01-31,87033.24
Rakai,Central,2018-02-28,86934.97
Rakai,Central,2018-03-31,87083.45
Rakai,Central,2018-04-30,87133.336
Rakai,Central,2018-05-31,87182.71
Rakai,Central,2018-06-30,87292.06
Rakai,Central,2018-07-31,87329.61
Rakai,Central,2018-08-31,87283.81
Rakai,Central,2018-09-30,87113.3
Rakai,Central,2018-10-31,87125.55
Rakai,Central,2018-11-30,87077.34
Rakai,Central,2018-12-31,87156.7
Rakai,Central,2019-01-31,87124.125
Rakai,Central,2019-02-28,87056.13
Rakai,Central,2019-03-31,87077.68
Rakai,Central,2019-04-30,87088.84
Rakai,Central,2019-05-31,87164.27
Rakai,Central,2019-06-30,87296.59
Rakai,Central,2019-07-31,87240.19
Rakai,Central,2019-08-31,87298.64
Rakai,Central,2019-09-30,87192.35
Rakai,Central,2019-10-31,87085.22
Rakai,Central,2019-11-30,87064.75
Rakai,Central,2019-12-31,87107.76
Rakai,Central,2020-01-31,87153.78
Rakai,Central,2020-02-29,87153.71
Rakai,Central,2020-03-31,87122.27
Rakai,Central,2020-04-30,87187.414
Rakai,Central,2020-05-31,87312.125
Rakai,Central,2020-06-30,87280.11
Rakai,Central,2020-07-31,87190.44
Rakai,Central,2020-08-31,87177.83
Rakai,Central,2020-09-30,87143.28
Rakai,Central,2020-10-31,87129.3
Rakai,Central,2020-11-30,87139.84
Rakai,Central,2020-12-31,87099.61
Rakai,Central,2021-01-31,87062.69
Rakai,Central,2021-02-28,87068.984
Rakai,Central,2021-03-31,86996.23
Rakai,Central,2021-04-30,87129.17
Rakai,Central,2021-05-31,87214.95
Rakai,Central,2021-06-30,87255.984
Rakai,Central,2021-07-31,87317.05
Rakai,Central,2021-08-31,87231.2
Rakai,Central,2021-09-30,87178.875
Rakai,Central,2021-10-31,87104.36
Rakai,Central,2021-11-30,87069.08
Rakai,Central,2021-12-31,87076.984
Rakai,Central,2022-01-31,87082.86
Rakai,Central,2022-02-28,87061.31
Rakai,Central,2022-03-31,86977.44
Rakai,Central,2022-04-30,87018.31
Rakai,Central,2022-05-31,87225.29
Rakai,Central,2022-06-30,87195.53
Rakai,Central,2022-07-31,87236.125
Rakai,Central,2022-08-31,87161.55
Rakai,Central,2022-09-30,87159.2
Rakai,Central,2022-10-31,87103.78
Rakai,Central,2022-11-30,87099.14
Rakai,Central,2022-12-31,87097.766
Rakai,Central,2023-01-31,87081.7
Rakai,Central,2023-02-28,87040.23
Rakai,Central,2023-03-31,87081.9
Rakai,Central,2023-04-30,87059.65
Rakai,Central,2023-05-31,87246.08
Rakai,Central,2023-06-30,87260.91
Rakai,Central,2023-07-31,87341.7
Rakai,Central,2023-08-31,87240.59
Rakai,Central,2023-09-30,87178.625
Rakai,Central,2023-10-31,87116.57
Rakai,Central,2023-11-30,87134.8
Rakai,Central,2023-12-31,87149.97
Rakai,Central,2025-01-31,87077.07
Rakai,Central,2025-02-28,86989.36
Rakai,Central,2025-03-31,87066.984
Rakai,Central,2025-04-30,87109.67
Rakai,Central,2025-05-31,87266.44
Rakai,Central,2025-06-30,87335.45
Rakai,Central,2025-07-31,87363.43
Rakai,Central,2025-08-31,87273.44
Rakai,Central,2025-09-30,87212.836
Rakai,Central,2025-10-31,87153.64
Rakai,Central,2025-11-30,87253.89
Rubirizi,Western,1981-01-31,90002.69
Rubirizi,Western,1981-02-28,89916.72
Rubirizi,Western,1981-03-31,89972.734
Rubirizi,Western,1981-04-30,90026.05
Rubirizi,Western,1981-05-31,90091.61
Rubirizi,Western,1981-06-30,90183.67
Rubirizi,Western,1981-07-31,90156.02
Rubirizi,Western,1981-08-31,90120.625
Rubirizi,Western,1981-09-30,90097.13
Rubirizi,Western,1981-10-31,90026.59
Rubirizi,Western,1981-11-30,90001.51
Rubirizi,Western,1981-12-31,90019.7
Rubirizi,Western,1982-01-31,89954.805
Rubirizi,Western,1982-02-28,89905.875
Rubirizi,Western,1982-03-31,89895.78
Rubirizi,Western,1982-04-30,90003.7
Rubirizi,Western,1982-05-31,90084.03
Rubirizi,Western,1982-06-30,90211.016
Rubirizi,Western,1982-07-31,90140.71
Rubirizi,Western,1982-08-31,90143.72
Rubirizi,Western,1982-09-30,90104.47
Rubirizi,Western,1982-10-31,90029.42
Rubirizi,Western,1982-11-30,90052.22
Rubirizi,Western,1982-12-31,90064.45
Rubirizi,Western,1983-01-31,90085.76
Rubirizi,Western,1983-02-28,89999.33
Rubirizi,Western,1983-03-31,89987.234
Rubirizi,Western,1983-04-30,90022.44
Rubirizi,Western,1983-05-31,90036.39
Rubirizi,Western,1983-06-30,90135.32
Rubirizi,Western,1983-07-31,90137.0
Rubirizi,Western,1983-08-31,90213.07
Rubirizi,Western,1983-09-30,90110.016
Rubirizi,Western,1983-10-31,90083.81
Rubirizi,Western,1983-11-30,90146.56
Rubirizi,Western,1983-12-31,90083.64
Rubirizi,Western,1984-01-31,89958.484
Rubirizi,Western,1984-02-29,89827.29
Rubirizi,Western,1984-03-31,89871.836
Rubirizi,Western,1984-04-30,89949.75
Rubirizi,Western,1984-05-31,89965.0
Rubirizi,Western,1984-06-30,90109.914
Rubirizi,Western,1984-07-31,90082.375
Rubirizi,Western,1984-08-31,90114.77
Rubirizi,Western,1984-09-30,90028.55
Rubirizi,Western,1984-10-31,90030.19
Rubirizi,Western,1984-11-30,90043.86
Rubirizi,Western,1984-12-31,89925.77
Rubirizi,Western,1985-01-31,89884.875
Rubirizi,Western,1985-02-28,89929.42
Rubirizi,Western,1985-03-31,89880.125
Rubirizi,Western,1985-04-30,89997.625
Rubirizi,Western,1985-05-31,90063.94
Rubirizi,Western,1985-06-30,90230.8
Rubirizi,Western,1985-07-31,90174.55
Rubirizi,Western,1985-08-31,90138.05
Rubirizi,Western,1985-09-30,90044.914
Rubirizi,Western,1985-10-31,90001.29
Rubirizi,Western,1985-11-30,90033.42
Rubirizi,Western,1985-12-31,89970.875
Rubirizi,Western,1986-01-31,90002.766
Rubirizi,Western,1986-02-28,89923.266
Rubirizi,Western,1986-03-31,89936.65
Rubirizi,Western,1986-04-30,89971.234
Rubirizi,Western,1986-05-31,90094.5
Rubirizi,Western,1986-06-30,90144.68
Rubirizi,Western,1986-07-31,90257.16
Rubirizi,Western,1986-08-31,90091.7
Rubirizi,Western,1986-09-30,90137.09
Rubirizi,Western,1986-10-31,90055.58
Rubirizi,Western,1986-11-30,89999.44
Rubirizi,Western,1986-12-31,90080.24
Rubirizi,Western,1987-01-31,90083.59
Rubirizi,Western,1987-02-28,90029.14
Rubirizi,Western,1987-03-31,89913.4
Rubirizi,Western,1987-04-30,90050.6
Rubirizi,Western,1987-05-31,90077.2
Rubirizi,Western,1987-06-30,90252.61
Rubirizi,Western,1987-07-31,90110.06
Rubirizi,Western,1987-08-31,90098.31
Rubirizi,Western,1987-09-30,90086.11
Rubirizi,Western,1987-10-31,90015.7
Rubirizi,Western,1987-11-30,90073.375
Rubirizi,Western,1987-12-31,90069.375
Rubirizi,Western,1988-01-31,90005.19
Rubirizi,Western,1988-02-29,89891.84
Rubirizi,Western,1988-03-31,90012.69
Rubirizi,Western,1988-04-30,89977.06
Rubirizi,Western,1988-05-31,90129.25
Rubirizi,Western,1988-06-30,90144.62
Rubirizi,Western,1988-07-31,90165.586
Rubirizi,Western,1988-08-31,90115.95
Rubirizi,Western,1988-09-30,90044.62
Rubirizi,Western,1988-10-31,89992.32
Rubirizi,Western,1988-11-30,90068.48
Rubirizi,Western,1988-12-31,89960.375
Rubirizi,Western,1989-01-31,89980.05
Rubirizi,Western,1989-02-28,90017.734
Rubirizi,Western,1989-03-31,89900.08
Rubirizi,Western,1989-04-30,89970.91
Rubirizi,Western,1989-05-31,90145.766
Rubirizi,Western,1989-06-30,90185.53
Rubirizi,Western,1989-07-31,90200.17
Rubirizi,Western,1989-08-31,90126.76
Rubirizi,Western,1989-09-30,90009.555
Rubirizi,Western,1989-10-31,90059.234
Rubirizi,Western,1989-11-30,90006.2
Rubirizi,Western,1989-12-31,90050.39
Rubirizi,Western,1990-01-31,89989.445
Rubirizi,Western,1990-02-28,90041.66
Rubirizi,Western,1990-03-31,90100.664
Rubirizi,Western,1990-04-30,89989.47
Rubirizi,Western,1990-05-31,90089.66
Rubirizi,Western,1990-06-30,90201.61
Rubirizi,Western,1990-07-31,90164.766
Rubirizi,Western,1990-08-31,90202.305
Rubirizi,Western,1990-09-30,90113.16
Rubirizi,Western,1990-10-31,90048.76
Rubirizi,Western,1990-11-30,90013.83
Rubirizi,Western,1990-12-31,90008.08
Rubirizi,Western,1991-01-31,90036.484
Rubirizi,Western,1991-02-28,90030.83
Rubirizi,Western,1991-03-31,89924.43
Rubirizi,Western,1991-04-30,90018.37
Rubirizi,Western,1991-05-31,90083.945
Rubirizi,Western,1991-06-30,90166.7
Rubirizi,Western,1991-07-31,90251.125
Rubirizi,Western,1991-08-31,90240.58
Rubirizi,Western,1991-09-30,90120.83
Rubirizi,Western,1991-10-31,90050.625
Rubirizi,Western,1991-11-30,90059.125
Rubirizi,Western,1991-12-31,90036.055
Rubirizi,Western,1992-01-31,90015.75
Rubirizi,Western,1992-02-29,90048.99
Rubirizi,Western,1992-03-31,89923.44
Rubirizi,Western,1992-04-30,89989.97
Rubirizi,Western,1992-05-31,90073.01
Rubirizi,Western,1992-06-30,90168.42
Rubirizi,Western,1992-07-31,90246.72
Rubirizi,Western,1992-08-31,90208.516
Rubirizi,Western,1992-09-30,90054.33
Rubirizi,Western,1992-10-31,90069.555
Rubirizi,Western,1992-11-30,90009.2
Rubirizi,Western,1992-12-31,90049.41
Rubirizi,Western,1993-01-31,90068.664
Rubirizi,Western,1993-02-28,90005.19
Rubirizi,Western,1993-03-31,90021.3
Rubirizi,Western,1993-04-30,89976.81
Rubirizi,Western,1993-05-31,90073.89
Rubirizi,Western,1993-06-30,90227.55
Rubirizi,Western,1993-07-31,90185.2
Rubirizi,Western,1993-08-31,90214.0
Rubirizi,Western,1993-09-30,90089.22
Rubirizi,Western,1993-10-31,90046.66
Rubirizi,Western,1993-11-30,89966.625
Rubirizi,Western,1993-12-31,90000.734
Rubirizi,Western,1994-01-31,89931.93
Rubirizi,Western,1994-02-28,89980.45
Rubirizi,Western,1994-03-31,90015.9
Rubirizi,Western,1994-04-30,89972.59
Rubirizi,Western,1994-05-31,90140.31
Rubirizi,Western,1994-06-30,90162.2
Rubirizi,Western,1994-07-31,90195.03
Rubirizi,Western,1994-08-31,90143.34
Rubirizi,Western,1994-09-30,90100.41
Rubirizi,Western,1994-10-31,90012.0
Rubirizi,Western,1994-11-30,90063.7
Rubirizi,Western,1994-12-31,90086.7
Rubirizi,Western,1995-01-31,90054.625
Rubirizi,Western,1995-02-28,90057.74
Rubirizi,Western,1995-03-31,89980.4
Rubirizi,Western,1995-04-30,89918.414
Rubirizi,Western,1995-05-31,90081.36
Rubirizi,Western,1995-06-30,90130.47
Rubirizi,Western,1995-07-31,90076.14
Rubirizi,Western,1995-08-31,90080.43
Rubirizi,Western,1995-09-30,90129.984
Rubirizi,Western,1995-10-31,89998.875
Rubirizi,Western,1995-11-30,90025.27
Rubirizi,Western,1995-12-31,90074.09
Rubirizi,Western,1996-01-31,89923.92
Rubirizi,Western,1996-02-29,89890.64
Rubirizi,Western,1996-03-31,89909.09
Rubirizi,Western,1996-04-30,89963.14
Rubirizi,Western,1996-05-31,90061.72
Rubirizi,Western,1996-06-30,90167.16
Rubirizi,Western,1996-07-31,90204.516
Rubirizi,Western,1996-08-31,90129.266
Rubirizi,Western,1996-09-30,90043.34
Rubirizi,Western,1996-10-31,90028.414
Rubirizi,Western,1996-11-30,89974.17
Rubirizi,Western,1996-12-31,90014.25
Rubirizi,Western,1997-01-31,89983.1
Rubirizi,Western,1997-02-28,89962.85
Rubirizi,Western,1997-03-31,89886.22
Rubirizi,Western,1997-04-30,90090.875
Rubirizi,Western,1997-05-31,90197.86
Rubirizi,Western,1997-06-30,90136.41
Rubirizi,Western,1997-07-31,90250.38
Rubirizi,Western,1997-08-31,90236.45
Rubirizi,Western,1997-09-30,90054.93
Rubirizi,Western,1997-10-31,90066.99
Rubirizi,Western,1997-11-30,90063.26
Rubirizi,Western,1997-12-31,90139.516
Rubirizi,Western,1998-01-31,90076.55
Rubirizi,Western,1998-02-28,90168.41
Rubirizi,Western,1998-03-31,90003.42
Rubirizi,Western,1998-04-30,90044.875
Rubirizi,Western,1998-05-31,90176.86
Rubirizi,Western,1998-06-30,90270.164
Rubirizi,Western,1998-07-31,90189.52
Rubirizi,Western,1998-08-31,90119.08
Rubirizi,Western,1998-09-30,90099.17
Rubirizi,Western,1998-10-31,90087.44
Rubirizi,Western,1998-11-30,89992.7
Rubirizi,Western,1998-12-31,90008.14
Rubirizi,Western,1999-01-31,89918.875
Rubirizi,Western,1999-02-28,89859.14
Rubirizi,Western,1999-03-31,89880.45
Rubirizi,Western,1999-04-30,90038.67
Rubirizi,Western,1999-05-31,90093.42
Rubirizi,Western,1999-06-30,90102.984
Rubirizi,Western,1999-07-31,90171.91
Rubirizi,Western,1999-08-31,90186.234
Rubirizi,Western,1999-09-30,90023.02
Rubirizi,Western,1999-10-31,90047.42
Rubirizi,Western,1999-11-30,90008.78
Rubirizi,Western,1999-12-31,90005.02
Rubirizi,Western,2000-01-31,89869.83
Rubirizi,Western,2000-02-29,89961.555
Rubirizi,Western,2000-03-31,89889.25
Rubirizi,Western,2000-04-30,89962.125
Rubirizi,Western,2000-05-31,90066.28
Rubirizi,Western,2000-06-30,90134.64
Rubirizi,Western,2000-07-31,90077.16
Rubirizi,Western,2000-08-31,90142.81
Rubirizi,Western,2000-09-30,89995.22
Rubirizi,Western,2000-10-31,90055.28
Rubirizi,Western,2000-11-30,89972.55
Rubirizi,Western,2000-12-31,90045.59
Rubirizi,Western,2001-01-31,90030.68
Rubirizi,Western,2001-02-28,89923.96
Rubirizi,Western,2001-03-31,89983.31
Rubirizi,Western,2001-04-30,90013.02
Rubirizi,Western,2001-05-31,90121.93
Rubirizi,Western,2001-06-30,90196.83
Rubirizi,Western,2001-07-31,90189.09
Rubirizi,Western,2001-08-31,90215.09
Rubirizi,Western,2001-09-30,90058.766
Rubirizi,Western,2001-10-31,90074.99
Rubirizi,Western,2001-11-30,90074.45
Rubirizi,Western,2001-12-31,90016.4
Rubirizi,Western,2002-01-31,90049.484
Rubirizi,Western,2002-02-28,89987.36
Rubirizi,Western,2002-03-31,89975.8
Rubirizi,Western,2002-04-30,89904.95
Rubirizi,Western,2002-05-31,90125.93
Rubirizi,Western,2002-06-30,90183.625
Rubirizi,Western,2002-07-31,90192.61
Rubirizi,Western,2002-08-31,90162.234
Rubirizi,Western,2002-09-30,90089.51
Rubirizi,Western,2002-10-31,90015.78
Rubirizi,Western,2002-11-30,90087.41
Rubirizi,Western,2002-12-31,90123.42
Rubirizi,Western,2003-01-31,90089.39
Rubirizi,Western,2003-02-28,89952.92
Rubirizi,Western,2003-03-31,89937.016
Rubirizi,Western,2003-04-30,89998.89
Rubirizi,Western,2003-05-31,90139.57
Rubirizi,Western,2003-06-30,90124.234
Rubirizi,Western,2003-07-31,90213.25
Rubirizi,Western,2003-08-31,90159.03
Rubirizi,Western,2003-09-30,90129.03
Rubirizi,Western,2003-10-31,89999.414
Rubirizi,Western,2003-11-30,89989.28
Rubirizi,Western,2003-12-31,90030.766
Rubirizi,Western,2004-01-31,89942.016
Rubirizi,Western,2004-02-29,90008.83
Rubirizi,Western,2004-03-31,89944.47
Rubirizi,Western,2004-04-30,90026.69
Rubirizi,Western,2004-05-31,90124.87
Rubirizi,Western,2004-06-30,90273.28
Rubirizi,Western,2004-07-31,90138.47
Rubirizi,Western,2004-08-31,90202.25
Rubirizi,Western,2004-09-30,90081.375
Rubirizi,Western,2004-10-31,90042.95
Rubirizi,Western,2004-11-30,90036.89
Rubirizi,Western,2004-12-31,89979.67
Rubirizi,Western,2005-01-31,89997.234
Rubirizi,Western,2005-02-28,89862.586
Rubirizi,Western,2005-03-31,90008.8
Rubirizi,Western,2005-04-30,89976.875
Rubirizi,Western,2005-05-31,90135.375
Rubirizi,Western,2005-06-30,90156.5
Rubirizi,Western,2005-07-31,90241.305
Rubirizi,Western,2005-08-31,90143.375
Rubirizi,Western,2005-09-30,90102.47
Rubirizi,Western,2005-10-31,90072.47
Rubirizi,Western,2005-11-30,89984.76
Rubirizi,Western,2005-12-31,89870.72
Rubirizi,Western,2006-01-31,89899.3
Rubirizi,Western,2006-02-28,89890.08
Rubirizi,Western,2006-03-31,89998.86
Rubirizi,Western,2006-04-30,90002.97
Rubirizi,Western,2006-05-31,90145.375
Rubirizi,Western,2006-06-30,90164.664
Rubirizi,Western,2006-07-31,90212.516
Rubirizi,Western,2006-08-31,90144.13
Rubirizi,Western,2006-09-30,90113.36
Rubirizi,Western,2006-10-31,90037.64
Rubirizi,Western,2006-11-30,90035.14
Rubirizi,Western,2006-12-31,90126.8
Rubirizi,Western,2007-01-31,90108.01
Rubirizi,Western,2007-02-28,89998.2
Rubirizi,Western,2007-03-31,89947.08
Rubirizi,Western,2007-04-30,89995.29
Rubirizi,Western,2007-05-31,90078.625
Rubirizi,Western,2007-06-30,90156.914
Rubirizi,Western,2007-07-31,90152.05
Rubirizi,Western,2007-08-31,90119.75
Rubirizi,Western,2007-09-30,90120.125
Rubirizi,Western,2007-10-31,90016.45
Rubirizi,Western,2007-11-30,89953.82
Rubirizi,Western,2007-12-31,89950.06
Rubirizi,Western,2008-01-31,89946.14
Rubirizi,Western,2008-02-29,90015.47
Rubirizi,Western,2008-03-31,89921.25
Rubirizi,Western,2008-04-30,89916.33
Rubirizi,Western,2008-05-31,90021.914
Rubirizi,Western,2008-06-30,90143.89
Rubirizi,Western,2008-07-31,90173.875
Rubirizi,Western,2008-08-31,90041.2
Rubirizi,Western,2008-09-30,90058.516
Rubirizi,Western,2008-10-31,90058.36
Rubirizi,Western,2008-11-30,89988.93
Rubirizi,Western,2008-12-31,89929.91
Rubirizi,Western,2009-01-31,89989.45
Rubirizi,Western,2009-02-28,89908.016
Rubirizi,Western,2009-03-31,89874.19
Rubirizi,Western,2009-04-30,90040.375
Rubirizi,Western,2009-05-31,90053.16
Rubirizi,Western,2009-06-30,90129.36
Rubirizi,Western,2009-07-31,90182.28
Rubirizi,Western,2009-08-31,90092.25
Rubirizi,Western,2009-09-30,90127.06
Rubirizi,Western,2009-10-31,90008.61
Rubirizi,Western,2009-11-30,90002.5
Rubirizi,Western,2009-12-31,90056.09
Rubirizi,Western,2010-01-31,90041.22
Rubirizi,Western,2010-02-28,89985.93
Rubirizi,Western,2010-03-31,90075.695
Rubirizi,Western,2010-04-30,90026.44
Rubirizi,Western,2010-05-31,90088.86
Rubirizi,Western,2010-06-30,90206.4
Rubirizi,Western,2010-07-31,90130.94
Rubirizi,Western,2010-08-31,90104.61
Rubirizi,Western,2010-09-30,90052.0
Rubirizi,Western,2010-10-31,89997.77
Rubirizi,Western,2010-11-30,89899.44
Rubirizi,Western,2010-12-31,89879.81
Rubirizi,Western,2011-01-31,89841.24
Rubirizi,Western,2011-02-28,89848.74
Rubirizi,Western,2011-03-31,89927.02
Rubirizi,Western,2011-04-30,89934.67
Rubirizi,Western,2011-05-31,90081.78
Rubirizi,Western,2011-06-30,90142.08
Rubirizi,Western,2011-07-31,90109.46
Rubirizi,Western,2011-08-31,90134.59
Rubirizi,Western,2011-09-30,90166.945
Rubirizi,Western,2011-10-31,89974.4
Rubirizi,Western,2011-11-30,90031.78
Rubirizi,Western,2011-12-31,90037.87
Rubirizi,Western,2012-01-31,89950.27
Rubirizi,Western,2012-02-29,89817.586
Rubirizi,Western,2012-03-31,89941.3
Rubirizi,Western,2012-04-30,90038.81
Rubirizi,Western,2012-05-31,90134.78
Rubirizi,Western,2012-06-30,90201.53
Rubirizi,Western,2012-07-31,90143.125
Rubirizi,Western,2012-08-31,90182.516
Rubirizi,Western,2012-09-30,90183.234
Rubirizi,Western,2012-10-31,90009.766
Rubirizi,Western,2012-11-30,90051.805
Rubirizi,Western,2012-12-31,90008.98
Rubirizi,Western,2013-01-31,90040.195
Rubirizi,Western,2013-02-28,89931.23
Rubirizi,Western,2013-03-31,90000.28
Rubirizi,Western,2013-04-30,90073.49
Rubirizi,Western,2013-05-31,90168.414
Rubirizi,Western,2013-06-30,90159.67
Rubirizi,Western,2013-07-31,90163.89
Rubirizi,Western,2013-08-31,90128.36
Rubirizi,Western,2013-09-30,90136.53
Rubirizi,Western,2013-10-31,90078.234
Rubirizi,Western,2013-11-30,89967.29
Rubirizi,Western,2013-12-31,90043.92
Rubirizi,Western,2014-01-31,89983.06
Rubirizi,Western,2014-02-28,89887.61
Rubirizi,Western,2014-03-31,89967.17
Rubirizi,Western,2014-04-30,90044.06
Rubirizi,Western,2014-05-31,90072.016
Rubirizi,Western,2014-06-30,90185.1
Rubirizi,Western,2014-07-31,90277.14
Rubirizi,Western,2014-08-31,90202.3
Rubirizi,Western,2014-09-30,90151.836
Rubirizi,Western,2014-10-31,90070.95
Rubirizi,Western,2014-11-30,90055.55
Rubirizi,Western,2014-12-31,90055.72
Rubirizi,Western,2015-01-31,90052.78
Rubirizi,Western,2015-02-28,89928.516
Rubirizi,Western,2015-03-31,89945.375
Rubirizi,Western,2015-04-30,90129.68
Rubirizi,Western,2015-05-31,90173.61
Rubirizi,Western,2015-06-30,90232.0
Rubirizi,Western,2015-07-31,90221.836
Rubirizi,Western,2015-08-31,90142.766
Rubirizi,Western,2015-09-30,90116.85
Rubirizi,Western,2015-10-31,90105.72
Rubirizi,Western,2015-11-30,90091.78
Rubirizi,Western,2015-12-31,90187.72
Rubirizi,Western,2016-01-31,90109.81
Rubirizi,Western,2016-02-29,90014.89
Rubirizi,Western,2016-03-31,90015.125
Rubirizi,Western,2016-04-30,90080.89
Rubirizi,Western,2016-05-31,90220.695
Rubirizi,Western,2016-06-30,90285.99
Rubirizi,Western,2016-07-31,90194.45
Rubirizi,Western,2016-08-31,90173.17
Rubirizi,Western,2016-09-30,90141.15
Rubirizi,Western,2016-10-31,90017.14
Rubirizi,Western,2016-11-30,90052.96
Rubirizi,Western,2016-12-31,90009.19
Rubirizi,Western,2017-01-31,89955.67
Rubirizi,Western,2017-02-28,89982.47
Rubirizi,Western,2017-03-31,89979.945
Rubirizi,Western,2017-04-30,90024.7
Rubirizi,Western,2017-05-31,90160.516
Rubirizi,Western,2017-06-30,90131.234
Rubirizi,Western,2017-07-31,90243.445
Rubirizi,Western,2017-08-31,90140.195
Rubirizi,Western,2017-09-30,90145.93
Rubirizi,Western,2017-10-31,90034.22
Rubirizi,Western,2017-11-30,90023.8
Rubirizi,Western,2017-12-31,89982.766
Rubirizi,Western,2018-01-31,89983.14
Rubirizi,Western,2018-02-28,89861.8
Rubirizi,Western,2018-03-31,90033.66
Rubirizi,Western,2018-04-30,90092.516
Rubirizi,Western,2018-05-31,90132.7
Rubirizi,Western,2018-06-30,90245.58
Rubirizi,Western,2018-07-31,90253.5
Rubirizi,Western,2018-08-31,90240.8
Rubirizi,Western,2018-09-30,90054.055
Rubirizi,Western,2018-10-31,90073.84
Rubirizi,Western,2018-11-30,90015.86
Rubirizi,Western,2018-12-31,90107.52
Rubirizi,Western,2019-01-31,90069.11
Rubirizi,Western,2019-02-28,89995.48
Rubirizi,Western,2019-03-31,90022.336
Rubirizi,Western,2019-04-30,90028.15
Rubirizi,Western,2019-05-31,90097.695
Rubirizi,Western,2019-06-30,90264.04
Rubirizi,Western,2019-07-31,90198.66
Rubirizi,Western,2019-08-31,90250.16
Rubirizi,Western,2019-09-30,90137.484
Rubirizi,Western,2019-10-31,90046.84
Rubirizi,Western,2019-11-30,90012.16
Rubirizi,Western,2019-12-31,90059.125
Rubirizi,Western,2020-01-31,90106.92
Rubirizi,Western,2020-02-29,90084.72
Rubirizi,Western,2020-03-31,90054.805
Rubirizi,Western,2020-04-30,90119.72
Rubirizi,Western,2020-05-31,90249.625
Rubirizi,Western,2020-06-30,90225.766
Rubirizi,Western,2020-07-31,90132.16
Rubirizi,Western,2020-08-31,90130.19
Rubirizi,Western,2020-09-30,90103.414
Rubirizi,Western,2020-10-31,90092.94
Rubirizi,Western,2020-11-30,90100.44
Rubirizi,Western,2020-12-31,90049.516
Rubirizi,Western,2021-01-31,90002.72
Rubirizi,Western,2021-02-28,90000.88
Rubirizi,Western,2021-03-31,89938.67
Rubirizi,Western,2021-04-30,90057.875
Rubirizi,Western,2021-05-31,90159.87
Rubirizi,Western,2021-06-30,90181.84
Rubirizi,Western,2021-07-31,90255.28
Rubirizi,Western,2021-08-31,90180.25
Rubirizi,Western,2021-09-30,90134.91
Rubirizi,Western,2021-10-31,90061.78
Rubirizi,Western,2021-11-30,90031.94
Rubirizi,Western,2021-12-31,90024.42
