district,region,date,mean_rainfall
Butambala,Central,1981-05-01,165.95133463541666
Butebo,Eastern,1981-05-01,133.18783908420139
Buvuma,Central,1981-05-01,210.90037733843536
Buyende,Eastern,1981-05-01,114.4362556703629
Dokolo,Northern,1981-05-01,109.79657660590277
Gomba,Central,1981-05-01,162.67888532366072
Gulu,Northern,1981-05-01,124.22086307920259
Hoima,Western,1981-05-01,-316.296638907967
Ibanda,Western,1981-05-01,113.68467802159927
Iganga,Eastern,1981-05-01,154.19978841145834
Isingiro,Western,1981-05-01,110.71794577205883
Jinja,Eastern,1981-05-01,158.0420939127604
Kaabong,Northern,1981-05-01,33.94582312091503
Kabale,Western,1981-05-01,135.9963507401316
Kabarole,Western,1981-05-01,149.0955327943314
Kaberamaido,Eastern,1981-05-01,108.72735385237068
Kagadi,Western,1981-05-01,149.19728515625
Kakumiro,Western,1981-05-01,166.10663377192984
Kalaki,Eastern,1981-05-01,115.50291951497395
Kalangala,Central,1981-05-01,305.07935855263156
Kaliro,Eastern,1981-05-01,130.53875262920673
Kalungu,Central,1981-05-01,182.2740760216346
Kampala,Central,1981-05-01,150.56000627790178
Kamuli,Eastern,1981-05-01,139.783935546875
Kamwenge,Western,1981-05-01,132.44334129050927
Kanungu,Western,1981-05-01,126.161767578125
Kapchorwa,Eastern,1981-05-01,138.79637799944197
Kapelebyong,Eastern,1981-05-01,101.49735107421876
Karenga,Northern,1981-05-01,39.50151608314043
Kasese,Western,1981-05-01,123.38995028409092
Kassanda,Central,1981-05-01,137.90192057291668
Katakwi,Eastern,1981-05-01,97.24027396537163
Kayunga,Central,1981-05-01,120.87494768415179
Kazo,Western,1981-05-01,117.84965006510417
Kibaale,Western,1981-05-01,182.50967324746622
Kiboga,Central,1981-05-01,141.78174785539215
Kibuku,Eastern,1981-05-01,126.95647786458333
Kikuube,Western,1981-05-01,126.78035654920212
Kiruhura,Western,1981-05-01,116.09174705038265
Kiryandongo,Western,1981-05-01,131.78358882615547
Kisoro,Western,1981-05-01,135.0302530924479
Kitagwenda,Western,1981-05-01,121.28519870923913
Kitgum,Northern,1981-05-01,76.90184818097015
Koboko,Northern,1981-05-01,150.52349853515625
Kole,Northern,1981-05-01,119.80653036794355
Kotido,Northern,1981-05-01,55.94223384533898
Kumi,Eastern,1981-05-01,121.15368303571428
Kwania,Northern,1981-05-01,109.63236407844387
Kween,Eastern,1981-05-01,102.7182284268466
Kyankwanzi,Central,1981-05-01,143.46366940268987
Kyegegwa,Western,1981-05-01,164.42475328947367
Kyenjojo,Western,1981-05-01,153.5280666599026
Kyotera,Central,1981-05-01,226.851904296875
Lamwo,Northern,1981-05-01,90.92255914548022
Lira,Northern,1981-05-01,119.79868706597222
Luuka,Eastern,1981-05-01,151.25174560546876
Luwero,Central,1981-05-01,123.59728673986487
Lwengo,Central,1981-05-01,153.95899873621323
Lyantonde,Central,1981-05-01,138.90954168911637
Madi Okollo,Northern,1981-05-01,116.40759823927239
Manafwa,Eastern,1981-05-01,135.03758021763392
Maracha,Northern,1981-05-01,140.21393229166668
Masaka,Central,1981-05-01,247.7999559859155
Masindi,Western,1981-05-01,140.84490917174796
Mayuge,Eastern,1981-05-01,159.43732715707964
Mbale,Eastern,1981-05-01,137.6038360595703
Mbarara,Western,1981-05-01,86.79498291015625
Mitooma,Western,1981-05-01,108.72156479779412
Mityana,Central,1981-05-01,143.91684478183961
Moroto,Northern,1981-05-01,38.58825262661638
Moyo,Northern,1981-05-01,-449.66669379340277
Mpigi,Central,1981-05-01,187.88717713647958
Mubende,Central,1981-05-01,170.64473972963484
Mukono,Central,1981-05-01,184.53515625
Nabilatuk,Northern,1981-05-01,65.79094758580942
Nakapiripirit,Northern,1981-05-01,80.77098373219937
Nakaseke,Central,1981-05-01,124.40555245535714
Nakasongola,Central,1981-05-01,110.2433254076087
Namayingo,Eastern,1981-05-01,140.12727864583334
Namisindwa,Eastern,1981-05-01,137.65520562065973
Namutumba,Eastern,1981-05-01,140.41216362847223
Napak,Northern,1981-05-01,67.30423935145548
Nebbi,Northern,1981-05-01,95.01053503787878
Ngora,Eastern,1981-05-01,123.04541015625
Ntoroko,Western,1981-05-01,-98.47709324048913
Ntungamo,Western,1981-05-01,98.92183061079545
Nwoya,Northern,1981-05-01,121.66943670382166
Obongi,Northern,1981-05-01,121.13839156539352
Omoro,Northern,1981-05-01,131.18638524469338
Otuke,Northern,1981-05-01,115.43701171875
Oyam,Northern,1981-05-01,121.8180430237676
Pader,Northern,1981-05-01,118.41994900173611
Pakwach,Northern,1981-05-01,89.3125
Pallisa,Eastern,1981-05-01,130.4243425641741
Rakai,Central,1981-05-01,155.6741045106132
Rubanda,Western,1981-05-01,132.57628284801137
Rubirizi,Western,1981-05-01,100.93941326530613
Rukiga,Western,1981-05-01,122.77080829326923
Rukungiri,Western,1981-05-01,106.104111328125
Rwampara,Western,1981-05-01,95.0725341796875
Serere,Eastern,1981-05-01,120.86591476690573
Sheema,Western,1981-05-01,97.49161430027173
Sironko,Eastern,1981-05-01,136.5361609825721
Soroti,Eastern,1981-05-01,122.09821725398936
Ssembabule,Central,1981-05-01,163.33145833333333
Tororo,Eastern,1981-05-01,136.06436074746622
Wakiso,Central,1981-05-01,181.53202681107953
Yumbe,Northern,1981-05-01,133.98303064123377
Zombo,Northern,1981-05-01,-211.26927869073276
Abim,Northern,1981-06-01,106.52052904211956
Adjumani,Northern,1981-06-01,96.10989712252476
Agago,Northern,1981-06-01,103.79245886338495
Alebtong,Northern,1981-06-01,90.75751355229592
Amolatar,Northern,1981-06-01,72.9093758719308
Amudat,Northern,1981-06-01,51.470666273584904
Amuria,Eastern,1981-06-01,74.51772673233695
Amuru,Northern,1981-06-01,99.36997282608695
Apac,Northern,1981-06-01,82.42075774629237
Arua,Northern,1981-06-01,95.05443016258445
Budaka,Eastern,1981-06-01,69.00490897042411
Bududa,Eastern,1981-06-01,71.40166681463069
Bugiri,Eastern,1981-06-01,59.6605224609375
Bugweri,Eastern,1981-06-01,61.61274601862981
Buhweju,Western,1981-06-01,44.40254350142045
Buikwe,Central,1981-06-01,49.85103861490885
Bukedea,Eastern,1981-06-01,69.89948004645271
Bukomansimbi,Central,1981-06-01,31.7733443410773
Bukwo,Eastern,1981-06-01,64.96722702752976
Bulambuli,Eastern,1981-06-01,74.39625133167614
Buliisa,Western,1981-06-01,-96.6943505130597
Bundibugyo,Western,1981-06-01,56.82876383463542
Bunyangabu,Western,1981-06-01,45.34231770833333
Bushenyi,Western,1981-06-01,44.67173549107143
Busia,Eastern,1981-06-01,60.861541748046875
Butaleja,Eastern,1981-06-01,69.64547729492188
Butambala,Central,1981-06-01,43.617411295572914
Butebo,Eastern,1981-06-01,69.34680853949652
Buvuma,Central,1981-06-01,51.06436011904762
Buyende,Eastern,1981-06-01,60.230409683719756
Dokolo,Northern,1981-06-01,81.73881022135417
Gomba,Central,1981-06-01,33.791822160993306
Gulu,Northern,1981-06-01,105.65592167295259
Hoima,Western,1981-06-01,-386.9308894230769
Ibanda,Western,1981-06-01,42.058310116038605
Iganga,Eastern,1981-06-01,59.344029017857146
Isingiro,Western,1981-06-01,22.04646426930147
Jinja,Eastern,1981-06-01,46.99719746907552
Kaabong,Northern,1981-06-01,121.06020220588235
Kabale,Western,1981-06-01,23.3256546823602
Kabarole,Western,1981-06-01,47.449286882267444
Kaberamaido,Eastern,1981-06-01,70.43212890625
Kagadi,Western,1981-06-01,48.5473486328125
Kakumiro,Western,1981-06-01,57.44811797560307
Kalaki,Eastern,1981-06-01,72.0098368326823
Kalangala,Central,1981-06-01,66.20176295230263
Kaliro,Eastern,1981-06-01,61.08981088491586
Kalungu,Central,1981-06-01,38.30249962439904
Kampala,Central,1981-06-01,45.182421003069194
Kamuli,Eastern,1981-06-01,53.485869140625
Kamwenge,Western,1981-06-01,39.85438368055556
Kanungu,Western,1981-06-01,42.37681884765625
Kapchorwa,Eastern,1981-06-01,75.04723249162946
Kapelebyong,Eastern,1981-06-01,82.46696166992187
Karenga,Northern,1981-06-01,123.0492862654321
Kasese,Western,1981-06-01,38.47581676136364
Kassanda,Central,1981-06-01,47.83389485677083
Katakwi,Eastern,1981-06-01,69.05477987753379
Kayunga,Central,1981-06-01,59.07258823939732
Kazo,Western,1981-06-01,34.787610371907554
Kibaale,Western,1981-06-01,57.853291279560814
Kiboga,Central,1981-06-01,67.53865081188725
Kibuku,Eastern,1981-06-01,65.75047200520834
Kikuube,Western,1981-06-01,48.38093209773936
Kiruhura,Western,1981-06-01,28.33369290098852
Kiryandongo,Western,1981-06-01,92.00702468487395
Kisoro,Western,1981-06-01,37.19358825683594
Kitagwenda,Western,1981-06-01,42.3772848378057
Kitgum,Northern,1981-06-01,97.34532416044776
Koboko,Northern,1981-06-01,110.97292073567708
Kole,Northern,1981-06-01,99.71479649697581
Kotido,Northern,1981-06-01,99.0882216631356
Kumi,Eastern,1981-06-01,65.63627232142858
Kwania,Northern,1981-06-01,91.54960538903062
Kween,Eastern,1981-06-01,59.39112437855113
Kyankwanzi,Central,1981-06-01,60.39594664754747
Kyegegwa,Western,1981-06-01,42.36884936951754
Kyenjojo,Western,1981-06-01,49.47580788352273
Kyotera,Central,1981-06-01,31.018191528320312
Lamwo,Northern,1981-06-01,84.94273040254237
Lira,Northern,1981-06-01,94.98771701388888
Luuka,Eastern,1981-06-01,54.102044677734376
Luwero,Central,1981-06-01,72.37016997466216
Lwengo,Central,1981-06-01,26.048271627987134
Lyantonde,Central,1981-06-01,25.824058795797413
Madi Okollo,Northern,1981-06-01,76.16589902052239
Manafwa,Eastern,1981-06-01,73.12192208426339
Maracha,Northern,1981-06-01,108.56140950520833
Masaka,Central,1981-06-01,48.207368232834504
Masindi,Western,1981-06-01,70.86088351117886
Mayuge,Eastern,1981-06-01,46.559596238938056
Mbale,Eastern,1981-06-01,72.72103881835938
Mbarara,Western,1981-06-01,27.9383056640625
Mitooma,Western,1981-06-01,46.7792178883272
Mityana,Central,1981-06-01,57.272700471698116
Moroto,Northern,1981-06-01,78.71346309267241
Moyo,Northern,1981-06-01,-482.99940321180554
Mpigi,Central,1981-06-01,50.311498525191325
Mubende,Central,1981-06-01,45.595299881495784
Mukono,Central,1981-06-01,57.86787004368279
Nabilatuk,Northern,1981-06-01,61.68360975922131
Nakapiripirit,Northern,1981-06-01,61.3848397943038
Nakaseke,Central,1981-06-01,69.96986607142857
Nakasongola,Central,1981-06-01,67.95862347146739
Namayingo,Eastern,1981-06-01,40.74661820023148
Namisindwa,Eastern,1981-06-01,71.31898328993056
Namutumba,Eastern,1981-06-01,68.88618073640046
Napak,Northern,1981-06-01,76.53949727097603
Nebbi,Northern,1981-06-01,59.20278468276515
Ngora,Eastern,1981-06-01,67.464423828125
Ntoroko,Western,1981-06-01,-177.78755519701087
Ntungamo,Western,1981-06-01,25.618454441879734
Nwoya,Northern,1981-06-01,91.69801826234077
Obongi,Northern,1981-06-01,83.57986111111111
Omoro,Northern,1981-06-01,113.18333579009433
Otuke,Northern,1981-06-01,99.5164207175926
Oyam,Northern,1981-06-01,98.79098123899648
Pader,Northern,1981-06-01,104.02917028356481
Pakwach,Northern,1981-06-01,53.729385868195564
Pallisa,Eastern,1981-06-01,68.41199166434151
Rakai,Central,1981-06-01,24.265625
Rubanda,Western,1981-06-01,37.06211436878551
Rubirizi,Western,1981-06-01,39.05701680086097
Rukiga,Western,1981-06-01,26.341205303485577
Rukungiri,Western,1981-06-01,40.927001953125
Rwampara,Western,1981-06-01,43.2886474609375
Serere,Eastern,1981-06-01,67.38192398821721
Sheema,Western,1981-06-01,36.07349163552989
Sironko,Eastern,1981-06-01,77.74194805438702
Soroti,Eastern,1981-06-01,74.71504114029256
Ssembabule,Central,1981-06-01,30.368391927083334
Tororo,Eastern,1981-06-01,71.0221046241554
Wakiso,Central,1981-06-01,60.7236328125
Yumbe,Northern,1981-06-01,92.62045961850649
Zombo,Northern,1981-06-01,-251.66064453125
Abim,Northern,1981-07-01,216.5148395040761
Adjumani,Northern,1981-07-01,141.47509282178217
Agago,Northern,1981-07-01,218.5095754977876
Alebtong,Northern,1981-07-01,192.3726881377551
Amolatar,Northern,1981-07-01,114.97392926897321
Amudat,Northern,1981-07-01,106.43132738797169
Amuria,Eastern,1981-07-01,177.4481784986413
Amuru,Northern,1981-07-01,160.81698369565217
Apac,Northern,1981-07-01,131.34818591101694
Arua,Northern,1981-07-01,136.83727037584458
Budaka,Eastern,1981-07-01,148.95509556361608
Bududa,Eastern,1981-07-01,202.69162819602272
Bugiri,Eastern,1981-07-01,102.27914910567434
Bugweri,Eastern,1981-07-01,101.58774038461539
Buhweju,Western,1981-07-01,30.7186972878196
Buikwe,Central,1981-07-01,86.35707600911458
Bukedea,Eastern,1981-07-01,189.29775918496622
Bukomansimbi,Central,1981-07-01,67.10370836759868
Bukwo,Eastern,1981-07-01,188.9648204985119
Bulambuli,Eastern,1981-07-01,209.0359552556818
Buliisa,Western,1981-07-01,-30.74648729011194
Bundibugyo,Western,1981-07-01,79.68627115885417
Bunyangabu,Western,1981-07-01,52.599527994791664
Bushenyi,Western,1981-07-01,29.371769496372767
Busia,Eastern,1981-07-01,98.287353515625
Butaleja,Eastern,1981-07-01,130.21427001953126
Butambala,Central,1981-07-01,78.2576904296875
Butebo,Eastern,1981-07-01,159.42693413628473
Buvuma,Central,1981-07-01,72.98074776785714
Buyende,Eastern,1981-07-01,94.61591166834677
Dokolo,Northern,1981-07-01,130.75035264756946
Gomba,Central,1981-07-01,91.75030517578125
Gulu,Northern,1981-07-01,183.22593952047413
Hoima,Western,1981-07-01,-329.5873111263736
Ibanda,Western,1981-07-01,36.16849293428309
Iganga,Eastern,1981-07-01,96.29997907366071
Isingiro,Western,1981-07-01,18.670174632352943
Jinja,Eastern,1981-07-01,87.99974568684895
Kaabong,Northern,1981-07-01,91.11436631944444
Kabale,Western,1981-07-01,11.787029065583882
Kabarole,Western,1981-07-01,55.797567678052324
Kaberamaido,Eastern,1981-07-01,116.5974542025862
Kagadi,Western,1981-07-01,76.3085498046875
Kakumiro,Western,1981-07-01,97.07749109100877
Kalaki,Eastern,1981-07-01,136.21952311197916
Kalangala,Central,1981-07-01,128.37253289473685
Kaliro,Eastern,1981-07-01,111.25082632211539
Kalungu,Central,1981-07-01,77.13919771634616
Kampala,Central,1981-07-01,70.14486258370536
Kamuli,Eastern,1981-07-01,93.23875
Kamwenge,Western,1981-07-01,42.365487557870374
Kanungu,Western,1981-07-01,31.967877197265626
Kapchorwa,Eastern,1981-07-01,222.6624755859375
Kapelebyong,Eastern,1981-07-01,202.053466796875
Karenga,Northern,1981-07-01,102.32805266203704
Kasese,Western,1981-07-01,38.304651988636365
Kassanda,Central,1981-07-01,83.19514973958333
Katakwi,Eastern,1981-07-01,173.51987436655406
Kayunga,Central,1981-07-01,92.2462158203125
Kazo,Western,1981-07-01,38.43904113769531
Kibaale,Western,1981-07-01,80.32353911528716
Kiboga,Central,1981-07-01,95.47976026348039
Kibuku,Eastern,1981-07-01,146.711474609375
Kikuube,Western,1981-07-01,94.30653673537235
Kiruhura,Western,1981-07-01,37.201879384566325
Kiryandongo,Western,1981-07-01,163.29352678571428
Kisoro,Western,1981-07-01,27.20960235595703
Kitagwenda,Western,1981-07-01,40.211428434952445
Kitgum,Northern,1981-07-01,171.62878964552237
Koboko,Northern,1981-07-01,132.4578653971354
Kole,Northern,1981-07-01,161.3914755544355
Kotido,Northern,1981-07-01,156.26416843220338
Kumi,Eastern,1981-07-01,176.61813616071427
Kwania,Northern,1981-07-01,127.28910235969387
Kween,Eastern,1981-07-01,172.70521129261363
Kyankwanzi,Central,1981-07-01,107.18589299841773
Kyegegwa,Western,1981-07-01,61.18523420367325
Kyenjojo,Western,1981-07-01,60.37583705357143
Kyotera,Central,1981-07-01,61.42764892578125
Lamwo,Northern,1981-07-01,157.1441340042373
Lira,Northern,1981-07-01,166.91947699652778
Luuka,Eastern,1981-07-01,94.32376708984376
Luwero,Central,1981-07-01,89.95666173986487
Lwengo,Central,1981-07-01,46.88003360523897
Lyantonde,Central,1981-07-01,52.82980451912716
Madi Okollo,Northern,1981-07-01,128.73874766791045
Manafwa,Eastern,1981-07-01,157.00959123883928
Maracha,Northern,1981-07-01,145.96238606770834
Masaka,Central,1981-07-01,86.27193827024648
Masindi,Western,1981-07-01,150.6244918699187
Mayuge,Eastern,1981-07-01,68.73561082688053
Mbale,Eastern,1981-07-01,176.7234649658203
Mbarara,Western,1981-07-01,24.99813232421875
Mitooma,Western,1981-07-01,32.270073385799634
Mityana,Central,1981-07-01,70.42678545106132
Moroto,Northern,1981-07-01,99.02512122844827
Moyo,Northern,1981-07-01,-429.15717230902777
Mpigi,Central,1981-07-01,87.13749601403062
Mubende,Central,1981-07-01,88.20536341292134
Mukono,Central,1981-07-01,91.18702746975806
Nabilatuk,Northern,1981-07-01,145.32007236168033
Nakapiripirit,Northern,1981-07-01,141.3175682357595
Nakaseke,Central,1981-07-01,107.33710588727679
Nakasongola,Central,1981-07-01,103.6084663722826
Namayingo,Eastern,1981-07-01,59.76675829475309
Namisindwa,Eastern,1981-07-01,173.55048285590277
Namutumba,Eastern,1981-07-01,116.44666883680556
Napak,Northern,1981-07-01,158.97739190924656
Nebbi,Northern,1981-07-01,134.47730232007575
Ngora,Eastern,1981-07-01,157.823828125
Ntoroko,Western,1981-07-01,-156.69551418138587
Ntungamo,Western,1981-07-01,23.531919537168562
Nwoya,Northern,1981-07-01,166.3650228901274
Obongi,Northern,1981-07-01,128.7796947337963
Omoro,Northern,1981-07-01,193.38999852594338
Otuke,Northern,1981-07-01,222.92046440972223
Oyam,Northern,1981-07-01,182.80232174295776
Pader,Northern,1981-07-01,191.14558015046296
Pakwach,Northern,1981-07-01,121.51558562247983
Pallisa,Eastern,1981-07-01,147.16671316964286
Rakai,Central,1981-07-01,37.12015634212854
Rubanda,Western,1981-07-01,17.171303488991477
Rubirizi,Western,1981-07-01,33.14909269371811
Rukiga,Western,1981-07-01,11.746928288386417
Rukungiri,Western,1981-07-01,29.40882568359375
Rwampara,Western,1981-07-01,45.666778564453125
Serere,Eastern,1981-07-01,118.93717981557377
Sheema,Western,1981-07-01,28.86959175441576
Sironko,Eastern,1981-07-01,213.0555138221154
Soroti,Eastern,1981-07-01,147.80711851728722
Ssembabule,Central,1981-07-01,63.42364583333333
Tororo,Eastern,1981-07-01,124.35880753800676
Wakiso,Central,1981-07-01,80.17945445667614
Yumbe,Northern,1981-07-01,125.78716010551948
Zombo,Northern,1981-07-01,-187.92086476293105
Abim,Northern,1981-08-01,200.59391983695653
Adjumani,Northern,1981-08-01,186.20459467821783
Agago,Northern,1981-08-01,202.36252074115043
Alebtong,Northern,1981-08-01,250.4494778380102
Amolatar,Northern,1981-08-01,142.7355695452009
Amudat,Northern,1981-08-01,131.17493366745282
Amuria,Eastern,1981-08-01,281.08871858016306
Amuru,Northern,1981-08-01,198.3514945652174
Apac,Northern,1981-08-01,162.33216366525423
Arua,Northern,1981-08-01,168.96452702702703
Budaka,Eastern,1981-08-01,178.89032854352678
Bududa,Eastern,1981-08-01,207.31068004261363
Bugiri,Eastern,1981-08-01,116.74776418585526
Bugweri,Eastern,1981-08-01,136.9452843299279
Buhweju,Western,1981-08-01,123.8511962890625
Buikwe,Central,1981-08-01,97.47889200846355
Bukedea,Eastern,1981-08-01,225.96640097128378
Bukomansimbi,Central,1981-08-01,111.58097759046052
Bukwo,Eastern,1981-08-01,194.35095796130952
Bulambuli,Eastern,1981-08-01,247.9021661931818
Buliisa,Western,1981-08-01,-47.47645318330224
Bundibugyo,Western,1981-08-01,170.33976236979166
Bunyangabu,Western,1981-08-01,140.32701822916667
Bushenyi,Western,1981-08-01,132.99741908482142
Busia,Eastern,1981-08-01,118.42100016276042
Butaleja,Eastern,1981-08-01,146.4079833984375
Butambala,Central,1981-08-01,98.42086791992188
Butebo,Eastern,1981-08-01,203.21756998697916
Buvuma,Central,1981-08-01,65.67214073129252
Buyende,Eastern,1981-08-01,162.68853956653226
Dokolo,Northern,1981-08-01,216.68948025173611
Gomba,Central,1981-08-01,115.32871791294643
Gulu,Northern,1981-08-01,207.31263469827587
Hoima,Western,1981-08-01,-339.7768286401099
Ibanda,Western,1981-08-01,126.6952263327206
Iganga,Eastern,1981-08-01,156.58578636532738
Isingiro,Western,1981-08-01,54.90466452205882
Jinja,Eastern,1981-08-01,146.4914347330729
Kaabong,Northern,1981-08-01,142.2354345383987
Kabale,Western,1981-08-01,69.32387823807566
Kabarole,Western,1981-08-01,134.49873955305233
Kaberamaido,Eastern,1981-08-01,222.2450161637931
Kagadi,Western,1981-08-01,124.874296875
Kakumiro,Western,1981-08-01,121.927734375
Kalaki,Eastern,1981-08-01,265.15793863932294
Kalangala,Central,1981-08-01,109.43412057976974
Kaliro,Eastern,1981-08-01,190.69371619591345
