District,Region,Date,Precipitation_mm
Adjumani,Northern,1986-08-31,0.00024333782
Adjumani,Northern,1986-09-30,0.00027371646
Adjumani,Northern,1986-10-31,0.00028574083
Adjumani,Northern,1986-11-30,0.00026985706
Adjumani,Northern,1986-12-31,3.9709896e-05
Adjumani,Northern,1987-01-31,4.898028e-06
Adjumani,Northern,1987-02-28,7.7693454e-05
Adjumani,Northern,1987-03-31,0.00022332957
Adjumani,Northern,1987-04-30,0.00035380258
Adjumani,Northern,1987-05-31,0.00037064508
Adjumani,Northern,1987-06-30,0.00027833687
Adjumani,Northern,1987-07-31,0.00015353497
Adjumani,Northern,1987-08-31,0.0002990156
Adjumani,Northern,1987-09-30,0.00026208887
Adjumani,Northern,1987-10-31,0.00025303525
Adjumani,Northern,1987-11-30,0.00032511752
Adjumani,Northern,1987-12-31,6.516223e-05
Adjumani,Northern,1988-01-31,3.194437e-05
Adjumani,Northern,1988-02-29,6.883953e-05
Adjumani,Northern,1988-03-31,0.00017097086
Adjumani,Northern,1988-04-30,0.0003345604
Adjumani,Northern,1988-05-31,0.00027650865
Adjumani,Northern,1988-06-30,0.00017583529
Adjumani,Northern,1988-07-31,0.00029809258
Adjumani,Northern,1988-08-31,0.0003831924
Adjumani,Northern,1988-09-30,0.0003445755
Adjumani,Northern,1988-10-31,0.0003166384
Adjumani,Northern,1988-11-30,0.00024089734
Adjumani,Northern,1988-12-31,3.495883e-05
Adjumani,Northern,1989-01-31,5.9822554e-07
Adjumani,Northern,1989-02-28,6.761693e-05
Adjumani,Northern,1989-03-31,0.0002079208
Adjumani,Northern,1989-04-30,0.00014530275
Adjumani,Northern,1989-05-31,0.00036828915
Adjumani,Northern,1989-06-30,0.00014550329
Adjumani,Northern,1989-07-31,0.00022974938
Adjumani,Northern,1989-08-31,0.00029489686
Adjumani,Northern,1989-09-30,0.00023968193
Adjumani,Northern,1989-10-31,0.00033567657
Adjumani,Northern,1989-11-30,0.00020020908
Adjumani,Northern,1989-12-31,9.9396195e-05
Adjumani,Northern,1990-01-31,6.118538e-05
Adjumani,Northern,1990-02-28,9.9210796e-05
Adjumani,Northern,1990-03-31,0.00019182358
Adjumani,Northern,1990-04-30,0.00030516338
Adjumani,Northern,1990-05-31,0.00025646444
Adjumani,Northern,1990-06-30,0.000115582145
Adjumani,Northern,1990-07-31,0.0002020825
Adjumani,Northern,1990-08-31,0.00037698317
Adjumani,Northern,1990-09-30,0.00033831422
Adjumani,Northern,1990-10-31,0.00034297025
Adjumani,Northern,1990-11-30,0.00014790057
Adjumani,Northern,1990-12-31,0.00015625614
Adjumani,Northern,1991-01-31,6.466258e-05
Adjumani,Northern,1991-02-28,7.591979e-05
Adjumani,Northern,1991-03-31,0.00013132748
Adjumani,Northern,1991-04-30,0.00039124617
Adjumani,Northern,1991-05-31,0.00043693036
Adjumani,Northern,1991-06-30,0.00036610418
Adjumani,Northern,1991-07-31,0.00030369053
Adjumani,Northern,1991-08-31,0.00034454343
Adjumani,Northern,1991-09-30,0.00025967485
Adjumani,Northern,1991-10-31,0.00030694084
Adjumani,Northern,1991-11-30,0.00020795649
Adjumani,Northern,1991-12-31,2.7007569e-05
Adjumani,Northern,1992-01-31,1.5688584e-05
Adjumani,Northern,1992-02-29,8.261752e-06
Adjumani,Northern,1992-03-31,6.381228e-05
Adjumani,Northern,1992-04-30,0.00024972134
Adjumani,Northern,1992-05-31,0.00032125777
Adjumani,Northern,1992-06-30,0.00032655743
Adjumani,Northern,1992-07-31,0.00030518064
Adjumani,Northern,1992-08-31,0.0002810045
Adjumani,Northern,1992-09-30,0.00028907167
Adjumani,Northern,1992-10-31,0.00038108212
Adjumani,Northern,1992-11-30,0.0002334139
Adjumani,Northern,1992-12-31,5.0330673e-05
Adjumani,Northern,1993-01-31,4.686835e-05
Adjumani,Northern,1993-02-28,2.2989228e-05
Adjumani,Northern,1993-03-31,0.00010947591
Adjumani,Northern,1993-04-30,0.00028115854
Adjumani,Northern,1993-05-31,0.00039824107
Adjumani,Northern,1993-06-30,0.00030374713
Adjumani,Northern,1993-07-31,0.0002249451
Adjumani,Northern,1993-08-31,0.0003144416
Adjumani,Northern,1993-09-30,0.00022427877
Adjumani,Northern,1993-10-31,0.00026949975
Adjumani,Northern,1993-11-30,0.0002326109
Adjumani,Northern,1993-12-31,5.5977456e-05
Adjumani,Northern,1994-01-31,9.823101e-06
Adjumani,Northern,1994-02-28,5.7616403e-06
Adjumani,Northern,1994-03-31,0.00018041358
Adjumani,Northern,1994-04-30,0.00035855558
Adjumani,Northern,1994-05-31,0.00034027008
Adjumani,Northern,1994-06-30,0.00028315384
Adjumani,Northern,1994-07-31,0.00031046392
Adjumani,Northern,1994-08-31,0.0003913055
Adjumani,Northern,1994-09-30,0.00021561059
Adjumani,Northern,1994-10-31,0.00046122784
Adjumani,Northern,1994-11-30,0.00048523617
Adjumani,Northern,1994-12-31,2.1748132e-05
Adjumani,Northern,1995-01-31,6.2100994e-06
Adjumani,Northern,1995-02-28,3.6410773e-05
Adjumani,Northern,1995-03-31,0.00015424592
Adjumani,Northern,1995-04-30,0.00038625294
Adjumani,Northern,1995-05-31,0.0002712977
Adjumani,Northern,1995-06-30,0.00026246725
Adjumani,Northern,1995-07-31,0.00028856992
Adjumani,Northern,1995-08-31,0.00024105028
Adjumani,Northern,1995-09-30,0.00026179498
Adjumani,Northern,1995-10-31,0.00046012408
Adjumani,Northern,1995-11-30,0.0003388932
Adjumani,Northern,1995-12-31,6.12937e-05
Adjumani,Northern,1996-01-31,5.195923e-05
Adjumani,Northern,1996-02-29,3.8674232e-05
Adjumani,Northern,1996-03-31,0.00019271822
Adjumani,Northern,1996-04-30,0.00033138448
Adjumani,Northern,1996-05-31,0.0003800498
Adjumani,Northern,1996-06-30,0.0001814437
Adjumani,Northern,1996-07-31,0.00025317285
Adjumani,Northern,1996-08-31,0.00024355714
Adjumani,Northern,1996-09-30,0.00034746964
Adjumani,Northern,1996-10-31,0.00023887145
Adjumani,Northern,1996-11-30,0.0003005843
Adjumani,Northern,1996-12-31,6.505623e-06
Adjumani,Northern,1997-01-31,3.102659e-05
Adjumani,Northern,1997-02-28,1.3425236e-07
Adjumani,Northern,1997-03-31,0.00010163156
Adjumani,Northern,1997-04-30,0.0003697333
Adjumani,Northern,1997-05-31,0.0002903237
Adjumani,Northern,1997-06-30,0.00012604184
Adjumani,Northern,1997-07-31,0.00023555443
Adjumani,Northern,1997-08-31,0.0001992455
Adjumani,Northern,1997-09-30,0.00011912174
Adjumani,Northern,1997-10-31,0.0004329585
Adjumani,Northern,1997-11-30,0.000329237
Adjumani,Northern,1997-12-31,0.00025863596
Adjumani,Northern,1998-01-31,8.191774e-05
Adjumani,Northern,1998-02-28,1.7456214e-05
Adjumani,Northern,1998-03-31,3.140934e-05
Adjumani,Northern,1998-04-30,0.00020147006
Adjumani,Northern,1998-05-31,0.00017134605
Adjumani,Northern,1998-06-30,0.00016478446
Adjumani,Northern,1998-07-31,0.00023556742
Adjumani,Northern,1998-08-31,0.0004176373
Adjumani,Northern,1998-09-30,0.00033591606
Adjumani,Northern,1998-10-31,0.00037689222
Adjumani,Northern,1998-11-30,0.00011526876
Adjumani,Northern,1998-12-31,2.523007e-06
Adjumani,Northern,1999-01-31,9.839701e-06
Adjumani,Northern,1999-02-28,2.5067302e-06
Adjumani,Northern,1999-03-31,0.00015882337
Adjumani,Northern,1999-04-30,0.000313287
Adjumani,Northern,1999-05-31,0.00026415364
Adjumani,Northern,1999-06-30,0.00014003561
Adjumani,Northern,1999-07-31,0.00022400054
Adjumani,Northern,1999-08-31,0.00040039618
Adjumani,Northern,1999-09-30,0.0003366233
Adjumani,Northern,1999-10-31,0.00039368478
Adjumani,Northern,1999-11-30,0.00011512518
Adjumani,Northern,1999-12-31,4.4861405e-05
Adjumani,Northern,2000-01-31,1.834285e-06
Adjumani,Northern,2000-02-29,5.931073e-06
Adjumani,Northern,2000-03-31,5.8709295e-05
Adjumani,Northern,2000-04-30,0.00025551638
Adjumani,Northern,2000-05-31,0.00028791474
Adjumani,Northern,2000-06-30,0.00018213471
Adjumani,Northern,2000-07-31,0.0002688281
Adjumani,Northern,2000-08-31,0.00034239568
Adjumani,Northern,2000-09-30,0.00027242146
Adjumani,Northern,2000-10-31,0.00030311858
Adjumani,Northern,2000-11-30,0.00012061874
Adjumani,Northern,2000-12-31,1.3294912e-05
Adjumani,Northern,2001-01-31,7.0042506e-06
Adjumani,Northern,2001-02-28,2.9102252e-05
Adjumani,Northern,2001-03-31,0.00016467822
Adjumani,Northern,2001-04-30,0.00026951812
Adjumani,Northern,2001-05-31,0.00023014737
Adjumani,Northern,2001-06-30,0.00018583854
Adjumani,Northern,2001-07-31,0.00022695231
Adjumani,Northern,2001-08-31,0.0003277257
Adjumani,Northern,2001-09-30,0.00026876872
Adjumani,Northern,2001-10-31,0.0002547294
Adjumani,Northern,2001-11-30,0.0003067514
Adjumani,Northern,2001-12-31,1.613927e-05
Adjumani,Northern,2002-01-31,1.1173756e-05
Adjumani,Northern,2002-02-28,2.9718592e-05
Adjumani,Northern,2002-03-31,0.0002261369
Adjumani,Northern,2002-04-30,0.00025225282
Adjumani,Northern,2002-05-31,0.00017610584
Adjumani,Northern,2002-06-30,0.0001489104
Adjumani,Northern,2002-07-31,0.0001624456
Adjumani,Northern,2002-08-31,0.00025659686
Adjumani,Northern,2002-09-30,0.00019072811
Adjumani,Northern,2002-10-31,0.00042440108
Adjumani,Northern,2002-11-30,0.00033160046
Adjumani,Northern,2002-12-31,9.226915e-05
Adjumani,Northern,2003-01-31,3.194437e-05
Adjumani,Northern,2003-02-28,3.5745474e-05
Adjumani,Northern,2003-03-31,0.00012649503
Adjumani,Northern,2003-04-30,0.0002529359
Adjumani,Northern,2003-05-31,0.00021991998
Adjumani,Northern,2003-06-30,0.00031263643
Adjumani,Northern,2003-07-31,0.0002260182
Adjumani,Northern,2003-08-31,0.00027898027
Adjumani,Northern,2003-09-30,0.00026444424
Adjumani,Northern,2003-10-31,0.00012957396
Adjumani,Northern,2003-11-30,0.00025405586
Adjumani,Northern,2003-12-31,7.843484e-05
Adjumani,Northern,2004-01-31,2.878712e-05
Adjumani,Northern,2004-02-29,2.8609407e-05
Adjumani,Northern,2004-03-31,2.6656224e-05
Adjumani,Northern,2004-04-30,0.0004896874
Adjumani,Northern,2004-05-31,0.00015499374
Adjumani,Northern,2004-06-30,0.0001734788
Adjumani,Northern,2004-07-31,0.00014826484
Adjumani,Northern,2004-08-31,0.0002980058
Adjumani,Northern,2004-09-30,0.00023213439
Adjumani,Northern,2004-10-31,0.0003069684
Adjumani,Northern,2004-11-30,0.0002456665
Adjumani,Northern,2004-12-31,2.102634e-05
Adjumani,Northern,2005-01-31,6.4229453e-06
Adjumani,Northern,2005-02-28,2.8138218e-05
Adjumani,Northern,2005-03-31,0.0001435608
Adjumani,Northern,2005-04-30,0.00021272819
Adjumani,Northern,2005-05-31,0.00037883737
Adjumani,Northern,2005-06-30,0.00021579293
Adjumani,Northern,2005-07-31,0.0003135717
Adjumani,Northern,2005-08-31,0.00023769941
Adjumani,Northern,2005-09-30,0.00015531646
Adjumani,Northern,2005-10-31,0.00034690814
Adjumani,Northern,2005-11-30,9.412646e-05
Adjumani,Northern,2005-12-31,4.3789546e-06
Adjumani,Northern,2006-01-31,8.359648e-06
Adjumani,Northern,2006-02-28,2.6842668e-05
Adjumani,Northern,2006-03-31,0.00024082084
Adjumani,Northern,2006-04-30,0.0002975709
Adjumani,Northern,2006-05-31,0.00037955365
Adjumani,Northern,2006-06-30,0.00015125507
Adjumani,Northern,2006-07-31,0.00024655391
Adjumani,Northern,2006-08-31,0.00024648674
Adjumani,Northern,2006-09-30,0.0002811249
Adjumani,Northern,2006-10-31,0.00029821426
Adjumani,Northern,2006-11-30,0.0002655736
Adjumani,Northern,2006-12-31,5.3734886e-05
Adjumani,Northern,2007-01-31,1.9115401e-05
Adjumani,Northern,2007-02-28,4.591289e-05
Adjumani,Northern,2007-03-31,6.374467e-05
Adjumani,Northern,2007-04-30,0.00029009726
Adjumani,Northern,2007-05-31,0.00022456517
Adjumani,Northern,2007-06-30,0.0002450939
Adjumani,Northern,2007-07-31,0.00030024245
Adjumani,Northern,2007-08-31,0.0003866711
Adjumani,Northern,2007-09-30,0.00029132684
Adjumani,Northern,2007-10-31,0.00019203346
Adjumani,Northern,2007-11-30,0.00014766189
Adjumani,Northern,2007-12-31,1.851397e-05
Adjumani,Northern,2008-01-31,1.6459597e-05
Adjumani,Northern,2008-02-29,4.0990046e-05
Adjumani,Northern,2008-03-31,0.00017815239
Adjumani,Northern,2008-04-30,0.00029591177
Adjumani,Northern,2008-05-31,0.00022639458
Adjumani,Northern,2008-06-30,0.00017880002
Adjumani,Northern,2008-07-31,0.00025845272
Adjumani,Northern,2008-08-31,0.0003599365
Adjumani,Northern,2008-09-30,0.00022866156
Adjumani,Northern,2008-10-31,0.0004312782
Adjumani,Northern,2008-11-30,0.0001397158
Adjumani,Northern,2008-12-31,3.6694669e-06
Adjumani,Northern,2009-01-31,3.990076e-05
Adjumani,Northern,2009-02-28,1.7611328e-05
Adjumani,Northern,2009-03-31,9.1011294e-05
Adjumani,Northern,2009-04-30,0.0003051207
Adjumani,Northern,2009-05-31,0.00022349063
Adjumani,Northern,2009-06-30,0.00013078398
Adjumani,Northern,2009-07-31,0.00016551607
Adjumani,Northern,2009-08-31,0.00031068234
Adjumani,Northern,2009-09-30,0.00026536122
Adjumani,Northern,2009-10-31,0.00026076892
Adjumani,Northern,2009-11-30,0.00013559236
Adjumani,Northern,2009-12-31,0.00011064237
Adjumani,Northern,2010-01-31,7.390976e-06
Adjumani,Northern,2010-02-28,0.0001709508
Adjumani,Northern,2010-03-31,0.00022699461
Adjumani,Northern,2010-04-30,0.00026688894
Adjumani,Northern,2010-05-31,0.00034857
Adjumani,Northern,2010-06-30,0.00024604215
Adjumani,Northern,2010-07-31,0.00018680622
Adjumani,Northern,2010-08-31,0.0002372261
Adjumani,Northern,2010-09-30,0.00028645608
Adjumani,Northern,2010-10-31,0.00032787016
Adjumani,Northern,2010-11-30,8.4301566e-05
Adjumani,Northern,2010-12-31,5.182066e-05
Adjumani,Northern,2011-01-31,1.5046647e-06
Adjumani,Northern,2011-02-28,1.5273265e-05
Adjumani,Northern,2011-03-31,0.0001757145
Adjumani,Northern,2011-04-30,0.00022070712
Adjumani,Northern,2011-05-31,0.00030717644
Adjumani,Northern,2011-06-30,0.00023128086
Adjumani,Northern,2011-07-31,0.00028804463
Adjumani,Northern,2011-08-31,0.00036530892
Adjumani,Northern,2011-09-30,0.0002856427
Adjumani,Northern,2011-10-31,0.00036170252
Adjumani,Northern,2011-11-30,0.0002458367
Adjumani,Northern,2011-12-31,2.4439314e-05
Adjumani,Northern,2012-01-31,2.1150036e-08
Adjumani,Northern,2012-02-29,2.8110235e-05
Adjumani,Northern,2012-03-31,4.1548924e-06
Adjumani,Northern,2012-04-30,0.00028074862
Adjumani,Northern,2012-05-31,0.00030738863
Adjumani,Northern,2012-06-30,0.00022175696
Adjumani,Northern,2012-07-31,0.00027078667
Adjumani,Northern,2012-08-31,0.00026168747
Adjumani,Northern,2012-09-30,0.0003096034
Adjumani,Northern,2012-10-31,0.00032303322
Adjumani,Northern,2012-11-30,0.00024951235
Adjumani,Northern,2012-12-31,3.823984e-05
Adjumani,Northern,2013-01-31,2.506087e-05
Adjumani,Northern,2013-02-28,8.646505e-06
Adjumani,Northern,2013-03-31,0.00024361328
Adjumani,Northern,2013-04-30,0.0003894516
Adjumani,Northern,2013-05-31,0.00016994771
Adjumani,Northern,2013-06-30,0.00013854583
Adjumani,Northern,2013-07-31,0.000238194
Adjumani,Northern,2013-08-31,0.00034498645
Adjumani,Northern,2013-09-30,0.00032153592
Adjumani,Northern,2013-10-31,0.00036291115
Adjumani,Northern,2013-11-30,0.0002057094
Adjumani,Northern,2013-12-31,2.5609488e-06
Adjumani,Northern,2014-01-31,1.5497208e-06
Adjumani,Northern,2014-02-28,4.166081e-06
Adjumani,Northern,2014-03-31,8.9723704e-05
Adjumani,Northern,2014-04-30,0.00026097443
Adjumani,Northern,2014-05-31,0.00032071106
Adjumani,Northern,2014-06-30,0.0002208964
Adjumani,Northern,2014-07-31,0.00020399735
Adjumani,Northern,2014-08-31,0.00023510616
Adjumani,Northern,2014-09-30,0.00026034162
Adjumani,Northern,2014-10-31,0.0003180177
Adjumani,Northern,2014-11-30,0.00015831046
Adjumani,Northern,2014-12-31,1.0278917e-06
Adjumani,Northern,2015-01-31,4.1274614e-08
Adjumani,Northern,2015-02-28,6.0399375e-06
Adjumani,Northern,2015-03-31,7.449453e-05
Adjumani,Northern,2015-04-30,0.00036897062
Adjumani,Northern,2015-05-31,0.00026149556
Adjumani,Northern,2015-06-30,0.00027706768
Adjumani,Northern,2015-07-31,0.00017051402
Adjumani,Northern,2015-08-31,0.00022768167
Adjumani,Northern,2015-09-30,0.00011387653
Adjumani,Northern,2015-10-31,0.00043450246
Adjumani,Northern,2015-11-30,0.00030736905
Adjumani,Northern,2015-12-31,6.404128e-05
Adjumani,Northern,2016-01-31,4.863611e-06
Adjumani,Northern,2016-02-29,2.5724544e-06
Adjumani,Northern,2016-03-31,6.300993e-05
Adjumani,Northern,2016-04-30,0.00034685666
Adjumani,Northern,2016-05-31,0.00028640134
Adjumani,Northern,2016-06-30,0.00011717836
Adjumani,Northern,2016-07-31,0.00026707584
Adjumani,Northern,2016-08-31,0.00020235419
Adjumani,Northern,2016-09-30,0.00020798748
Adjumani,Northern,2016-10-31,0.00013001465
Adjumani,Northern,2016-11-30,0.00014321566
Adjumani,Northern,2016-12-31,4.860022e-06
Adjumani,Northern,2017-01-31,1.8353104e-06
Adjumani,Northern,2017-02-28,3.45074e-05
Adjumani,Northern,2017-03-31,8.400307e-05
Adjumani,Northern,2017-04-30,0.00016979841
Adjumani,Northern,2017-05-31,0.00024569343
Adjumani,Northern,2017-06-30,0.0002072831
Adjumani,Northern,2017-07-31,0.0002411327
Adjumani,Northern,2017-08-31,0.00032317868
Adjumani,Northern,2017-09-30,0.00029856907
Adjumani,Northern,2017-10-31,0.00021452967
Adjumani,Northern,2017-11-30,0.00011727108
Adjumani,Northern,2017-12-31,8.6792056e-07
Adjumani,Northern,2018-01-31,1.2547738e-06
Adjumani,Northern,2018-02-28,6.4860214e-05
Adjumani,Northern,2018-03-31,0.00015165743
Adjumani,Northern,2018-04-30,0.0003741936
Adjumani,Northern,2018-05-31,0.00027825666
Adjumani,Northern,2018-06-30,0.00020790007
Adjumani,Northern,2018-07-31,0.000110488814
Adjumani,Northern,2018-08-31,0.00024212124
Adjumani,Northern,2018-09-30,0.00018576715
Adjumani,Northern,2018-10-31,0.00023404961
Adjumani,Northern,2018-11-30,6.6587665e-05
Adjumani,Northern,2018-12-31,3.738698e-05
Adjumani,Northern,2019-01-31,2.0392479e-06
Adjumani,Northern,2019-02-28,2.6137914e-05
Adjumani,Northern,2019-03-31,4.6213598e-05
Adjumani,Northern,2019-04-30,0.00018210689
Adjumani,Northern,2019-05-31,0.00036133706
Adjumani,Northern,2019-06-30,0.00030040514
Adjumani,Northern,2019-07-31,0.00031397995
Adjumani,Northern,2019-08-31,0.0002935516
Adjumani,Northern,2019-09-30,0.00036417219
Adjumani,Northern,2019-10-31,0.0005108831
Adjumani,Northern,2019-11-30,0.00026093892
Adjumani,Northern,2019-12-31,6.4302214e-05
Adjumani,Northern,2020-01-31,5.390234e-05
Adjumani,Northern,2020-02-29,4.3618267e-05
Adjumani,Northern,2020-03-31,0.00015178611
Adjumani,Northern,2020-04-30,0.00019853962
Adjumani,Northern,2020-05-31,0.00024690115
Adjumani,Northern,2020-06-30,0.00019528097
Adjumani,Northern,2020-07-31,0.00022637627
Adjumani,Northern,2020-08-31,0.00027208624
Adjumani,Northern,2020-09-30,0.00043102
Adjumani,Northern,2020-10-31,0.0004748658
Adjumani,Northern,2020-11-30,0.00024008275
Adjumani,Northern,2020-12-31,8.74227e-06
Adjumani,Northern,2021-01-31,9.526873e-06
Adjumani,Northern,2021-02-28,4.484256e-06
Adjumani,Northern,2021-03-31,5.9951377e-05
Adjumani,Northern,2021-04-30,0.0002245058
Adjumani,Northern,2021-05-31,0.00028574798
Adjumani,Northern,2021-06-30,0.00012405567
Adjumani,Northern,2021-07-31,0.00016194339
Adjumani,Northern,2021-08-31,0.00019378828
Adjumani,Northern,2021-09-30,0.0003444975
Adjumani,Northern,2021-10-31,0.00017707642
Adjumani,Northern,2021-11-30,4.2681033e-05
Adjumani,Northern,2021-12-31,6.480499e-06
Adjumani,Northern,2022-01-31,4.9455448e-05
Adjumani,Northern,2022-02-28,6.3676207e-06
Adjumani,Northern,2022-03-31,0.00010077735
Adjumani,Northern,2022-04-30,0.00022314799
Adjumani,Northern,2022-05-31,0.00018858693
Adjumani,Northern,2022-06-30,0.000108299784
Adjumani,Northern,2022-07-31,0.00015392638
Adjumani,Northern,2022-08-31,0.00024771036
Adjumani,Northern,2022-09-30,0.0002675859
Adjumani,Northern,2022-10-31,0.00016928218
Adjumani,Northern,2022-11-30,0.00020460247
Adjumani,Northern,2022-12-31,4.932464e-05
Adjumani,Northern,2023-01-31,9.359852e-07
Adjumani,Northern,2023-02-28,1.2305379e-05
Adjumani,Northern,2023-03-31,0.00028241554
Adjumani,Northern,2023-04-30,0.000234537
Adjumani,Northern,2023-05-31,0.00018461623
Adjumani,Northern,2023-06-30,0.00023414704
Adjumani,Northern,2023-07-31,0.00015101189
Adjumani,Northern,2023-08-31,0.000121601035
Adjumani,Northern,2023-09-30,0.0002079108
Adjumani,Northern,2023-10-31,0.00029327304
Adjumani,Northern,2023-11-30,0.0003399992
Adjumani,Northern,2023-12-31,2.9354711e-05
Adjumani,Northern,2024-01-31,1.6759801e-06
Adjumani,Northern,2024-02-29,1.9500174e-05
Adjumani,Northern,2024-03-31,8.9596804e-05
Adjumani,Northern,2024-04-30,0.00020456366
Adjumani,Northern,2024-05-31,0.00014424042
Adjumani,Northern,2024-06-30,0.000105830164
Adjumani,Northern,2024-07-31,0.00021700462
Adjumani,Northern,2024-08-31,0.00029795888
Adjumani,Northern,2024-09-30,0.0002050143
Adjumani,Northern,2024-10-31,0.0002076713
Adjumani,Northern,2024-11-30,0.00016965932
Adjumani,Northern,2024-12-31,9.31627e-06
Adjumani,Northern,2025-01-31,3.1507142e-07
Adjumani,Northern,2025-02-28,4.000607e-07
Adjumani,Northern,2025-03-31,7.949324e-05
Adjumani,Northern,2025-04-30,0.00021470149
Adjumani,Northern,2025-05-31,0.00015295079
Adjumani,Northern,2025-06-30,0.00014459994
Adjumani,Northern,2025-07-31,0.00030687932
Adjumani,Northern,2025-08-31,0.0003039486
Adjumani,Northern,2025-09-30,0.00026948692
Adjumani,Northern,2025-10-31,0.00034638282
Adjumani,Northern,2025-11-30,0.00026866808
Agago,Northern,1980-12-31,0.0
Agago,Northern,1981-01-31,3.1451384e-06
Agago,Northern,1981-02-28,3.449633e-05
Agago,Northern,1981-03-31,0.00025883477
Agago,Northern,1981-04-30,0.0002068211
Agago,Northern,1981-05-31,0.00020984931
Agago,Northern,1981-06-30,0.00016326057
Agago,Northern,1981-07-31,0.0003472646
Agago,Northern,1981-08-31,0.00029016528
Agago,Northern,1981-09-30,0.00019308667
Agago,Northern,1981-10-31,6.0891016e-05
Agago,Northern,1981-11-30,7.970479e-05
Agago,Northern,1981-12-31,8.122511e-06
Agago,Northern,1982-01-31,1.6098702e-05
Agago,Northern,1982-02-28,3.4318226e-05
Agago,Northern,1982-03-31,7.341421e-05
Agago,Northern,1982-04-30,0.00025199505
Agago,Northern,1982-05-31,0.00035583504
Agago,Northern,1982-06-30,0.00022651182
Agago,Northern,1982-07-31,0.00016724948
Agago,Northern,1982-08-31,0.00021507285
Agago,Northern,1982-09-30,9.339816e-05
Agago,Northern,1982-10-31,0.000200179
Agago,Northern,1982-11-30,0.00018129098
Agago,Northern,1982-12-31,3.14112e-05
Agago,Northern,1983-01-31,2.0214178e-05
